0212_aru.csv
x,y,z,r,p,y,ori,ms,dpth,t
1.68875,-0.809269,0.723808,2.13028,0.348057,0.0902563,2.1325,0.00685501,1.33285,18.4854,
1.74493,-0.684679,0.725157,2.24262,0.485098,0.114193,2.24497,0.0136018,1.33429,18.5333,
1.74634,-0.73793,0.741418,2.13407,0.467777,0.0420611,2.15452,0.0132577,1.33429,18.55,
1.77991,-0.66554,0.741322,2.2776,0.502057,0.0737295,2.28879,0.0121479,1.33653,18.5661,
1.82879,-0.616123,0.740257,2.3548,0.410165,0.077959,2.35694,0.00967622,1.33772,18.6054,
1.94204,-0.247228,0.72391,2.37843,0.437506,0.149956,2.36724,0.00893116,1.34048,18.7776,
1.99788,-0.203312,0.743808,2.39204,0.277145,0.0947901,2.38737,0.0139947,1.34322,18.8295,
1.9735,-0.064628,0.710139,2.58049,0.383232,0.143876,2.56511,0.00806332,1.34432,18.8409,
2.01553,0.00276959,0.734724,2.3572,0.554958,0.0725804,2.36948,0.00870275,1.34796,18.9072,
2.06572,0.131698,0.733231,2.59978,0.436269,0.111912,2.58958,0.00798607,1.35195,18.9727,
2.03951,0.255242,0.711502,2.73273,0.470358,0.103105,2.72065,0.0117099,1.3524,19.0106,
2.10709,0.269922,0.733977,2.39223,0.23072,-0.0962029,2.4094,0.00952005,1.35465,19.0604,
2.08625,0.350499,0.72623,2.56555,0.402717,-0.00428394,2.57837,0.0113559,1.35728,19.0778,
2.05887,0.640955,0.707761,2.88781,0.32484,0.0780909,2.87873,0.00913739,1.36538,19.1958,
2.07571,0.641375,0.709216,2.84314,0.429555,0.0239697,2.84496,0.00906277,1.36544,19.2092,
2.06961,0.903234,0.718771,3.00554,0.419207,0.0567374,2.99677,0.0123451,1.37539,19.3468,
2.0637,0.935237,0.72306,2.89286,0.363953,0.0235777,2.89274,0.0116637,1.37578,19.3632,
1.97641,1.09392,0.702724,3.13286,0.317582,0.030731,3.12811,0.0121558,1.37785,19.4305,
1.96526,1.12937,0.70706,3.04504,0.24669,0.00827542,3.04475,0.0107508,1.3795,19.4471,
1.34872,1.97171,0.718494,0.395136,2.89954,-3.0613,2.75939,0.0144331,1.34467,19.9359,
1.26784,2.02877,0.715213,0.438143,2.88315,-3.13598,2.70789,0.0142105,1.34079,19.9725,
1.09328,2.08338,0.693296,0.569758,2.81255,-3.0988,2.58687,0.00919223,1.33635,20.0137,
0.843323,2.28404,0.727297,0.72496,2.70189,-3.09846,2.44439,0.0106442,1.32113,20.1831,
0.772601,2.2989,0.720038,0.88288,2.76476,-3.02493,2.29867,0.0113068,1.31999,20.2019,
0.800325,2.32231,0.7323,0.814314,2.80125,-3.0853,2.34955,0.00959468,1.32007,20.2162,
0.711983,2.31476,0.715311,0.873931,2.68315,-3.0286,2.31891,0.00723886,1.31947,20.23,
0.678123,2.35914,0.729942,0.819514,2.70276,-3.09583,2.35298,0.0136554,1.32333,20.271,
0.6146,2.38352,0.728954,0.854473,2.70356,-3.09534,2.31904,0.0165927,1.31809,20.2926,
0.54293,2.3798,0.7119,1.00496,2.74693,-3.09097,2.1681,0.00866079,1.31806,20.3045,
0.520838,2.3872,0.710708,1.01865,2.75189,-3.09146,2.15399,0.0101535,1.3179,20.3188,
0.139048,2.44117,0.699636,1.15916,2.67655,-3.09378,2.0287,0.01021,1.32665,20.484,
0.0769555,2.43472,0.68902,1.28577,2.73374,-3.03612,1.90972,0.0109503,1.32713,20.5012,
0.0662821,2.44017,0.690606,1.21394,2.76649,-3.05652,1.96881,0.0102682,1.32755,20.5171,
0.0337574,2.43672,0.687858,1.30709,2.73417,-3.03707,1.8888,0.00998902,1.32872,20.5365,
-0.136258,2.42833,0.680355,1.38385,2.74114,-3.03616,1.81343,0.00973201,1.33708,20.6072,
-0.0779926,2.48101,0.711781,1.18297,2.71411,-3.09452,1.99927,0.0089407,1.33791,20.6204,
-0.162297,2.44156,0.695974,1.30703,2.69233,-3.02792,1.89995,0.00926685,1.34033,20.6359,
-0.338087,2.42135,0.68854,1.33398,2.80639,-3.12991,1.83155,0.0123096,1.34525,20.7246,
-0.371407,2.44441,0.707842,1.27346,2.883,-3.12642,1.88244,0.00874543,1.34753,20.7696,
-0.411767,2.43582,0.70315,1.29145,2.88584,-3.12826,1.86414,0.00997972,1.34862,20.7886,
-0.43126,2.429,0.703367,1.29924,2.88431,-3.12931,1.85647,0.00674129,1.34936,20.8003,
-0.477969,2.41385,0.702406,1.37108,2.72848,-3.03802,1.82799,0.00900126,1.34958,20.8194,
-0.547969,2.37733,0.687852,1.57334,2.85689,-3.02981,1.60711,0.00903225,1.35051,20.8355,
-0.552545,2.38759,0.709429,1.38821,2.5983,-3.07617,1.83158,0.0134037,1.35095,20.8568,
-0.586935,2.37436,0.702082,1.36523,2.88169,-3.13054,1.79148,0.0137589,1.35158,20.8787,
-0.772988,2.28296,0.705174,1.14221,2.56987,3.09972,2.03974,0.0130866,1.35379,20.9755,
-0.818862,2.26804,0.700855,1.52678,2.72047,-3.0456,1.67834,0.0123723,1.35317,20.9927,
-0.815228,2.26701,0.697649,1.52276,2.72173,-3.04786,1.68134,0.00862169,1.35317,21.0045,
-0.860663,2.25772,0.701137,1.49895,2.89673,-3.06495,1.66715,0.00994754,1.35274,21.022,
-0.883834,2.23223,0.697688,1.55891,2.72028,-3.05005,1.64653,0.0100365,1.35291,21.0385,
-0.915917,2.22893,0.699841,1.52814,2.8959,-3.06701,1.63821,0.00887537,1.35243,21.0536,
