1130_4_led.csv
x,y,z,r,p,y,ori,ms,dpth,t
1.10541,1.81362,0.574617,-0.00814542,-0.0563463,-2.46573,2.46624,0.0145619,2.52305,8.63451,
1.05903,1.76343,0.571895,-0.0169841,0.0128273,-2.53208,2.532,0.0144982,2.52368,8.6643,
1.08963,1.79329,0.573953,-0.03017,0.00581706,-2.50628,2.50627,0.0159724,2.53501,8.74539,
1.10058,1.8071,0.577105,-0.0211317,0.0174453,-2.47808,2.47796,0.0190237,2.5431,8.8078,
1.11559,1.81971,0.576528,-0.0150546,-0.0311246,-2.47621,2.47655,0.0151751,2.54435,8.8318,
1.10198,1.80061,0.566032,-0.035896,-0.0965137,-2.52305,2.52562,0.017138,2.54435,8.8617,
1.1408,1.84154,0.572962,-0.0232316,-0.0888531,-2.47747,2.47923,0.0171554,2.55188,8.88808,
1.13048,1.83261,0.576141,-0.0101907,-0.0306961,-2.46616,2.46641,0.0147731,2.55188,8.91615,
1.13583,1.8415,0.574714,-0.00563857,-0.0536514,-2.41602,2.41645,0.0166578,2.5555,8.94668,
1.12163,1.82438,0.575559,-0.019415,0.00138394,-2.43997,2.43999,0.014935,2.55979,8.97189,
1.11178,1.81569,0.57619,-0.00705536,0.0107709,-2.42897,2.42895,0.0148344,2.55979,8.99859,
1.09296,1.79965,0.56612,-0.00427066,-0.0727278,-2.41434,2.415,0.0220666,2.55979,9.0341,
1.09113,1.80241,0.5653,-0.0134478,-0.0720532,-2.36848,2.36951,0.029144,2.55979,9.06936,
1.121,1.80857,0.572419,-0.0252957,-0.0172448,-2.58169,2.58198,0.0245368,2.55979,9.10531,
1.13837,1.83011,0.574769,-0.0198434,-0.0172645,-2.5122,2.51242,0.0165427,2.55979,9.11824,
1.11778,1.79419,0.568893,-0.0369862,-0.0374588,-2.66197,2.66283,0.0172403,2.55979,9.14203,
1.14552,1.83599,0.576593,-0.0323767,0.0117219,-2.4791,2.47901,0.0144322,2.55979,9.16522,
