0212_4_aru.csv
x,y,z,r,p,y,ori,ms,dpth,t
-1.35326,-0.325776,0.431564,1.33162,3.02994,-3.07526,1.81698,0.0188432,1.09961,24.4764,
-1.35438,-0.331815,0.434583,1.26859,2.92687,-3.08049,1.88865,0.0118906,1.10082,24.4929,
-1.35301,-0.325049,0.43266,1.33261,3.02878,-3.07455,1.81614,0.01034,1.1014,24.5062,
-1.34594,-0.322014,0.438623,1.2375,2.8112,-3.05732,1.93837,0.012043,1.10458,24.5221,
-1.34598,-0.322096,0.43879,1.23741,2.811,-3.05739,1.93848,0.0142012,1.10619,24.5398,
-1.331,-0.308362,0.437581,1.11878,3.00368,-3.07404,2.03114,0.00982475,1.10868,24.5533,
-1.33422,-0.306806,0.439679,1.26523,2.93352,-3.05671,1.89436,0.00963593,1.11005,24.5665,
-1.33422,-0.306806,0.439679,1.26523,2.93352,-3.05671,1.89436,0.00953484,1.11005,24.5875,
-1.32897,-0.308205,0.440645,1.10928,2.7858,-3.10139,2.05912,0.0138001,1.11329,24.6045,
-1.32906,-0.308435,0.441353,1.10941,2.78447,-3.10179,2.05908,0.0101826,1.11505,24.6173,
-1.31653,-0.284687,0.44195,1.27171,2.9141,-3.08208,1.88677,0.0104816,1.1175,24.6344,
-1.31653,-0.284754,0.441936,1.27171,2.91416,-3.08215,1.88676,0.0121696,1.11903,24.652,
-1.31297,-0.287444,0.439488,1.13796,3.02386,-3.1028,2.00836,0.0140321,1.12335,24.6702,
-1.31308,-0.287593,0.440135,1.13814,3.02264,-3.10297,2.00825,0.0179033,1.1273,24.7037,
-1.31592,-0.285996,0.442101,1.27196,2.92928,-3.08518,1.88447,0.0103352,1.1273,24.7176,
-1.31498,-0.287038,0.44194,1.26852,2.91184,-3.08237,1.89014,0.01296,1.13238,24.737,
-1.31498,-0.28709,0.441977,1.26849,2.91187,-3.08238,1.89017,0.0115728,1.13437,24.7529,
-1.31454,-0.288202,0.443015,1.2688,2.92687,-3.08562,1.88779,0.0104811,1.13711,24.7701,
-1.31083,-0.281013,0.440871,1.32862,3.01663,-3.07716,1.82085,0.0130236,1.13854,24.7871,
-1.31354,-0.289624,0.442649,1.26552,2.9081,-3.08288,1.89347,0.00975633,1.14154,24.8035,
-1.31359,-0.289606,0.442626,1.26557,2.90822,-3.08278,1.89341,0.0135872,1.14428,24.8203,
-1.28907,-0.263995,0.44514,1.08058,2.97068,-3.13826,2.06567,0.0103395,1.14535,24.8369,
-1.30918,-0.283198,0.440852,1.32515,3.01505,-3.07764,1.82439,0.0183938,1.1496,24.8656,
-1.30918,-0.283218,0.440818,1.32514,3.0151,-3.07766,1.8244,0.0119646,1.15044,24.882,
-1.31209,-0.291984,0.4426,1.26236,2.90589,-3.08321,1.8968,0.0134695,1.15359,24.8989,
-1.30942,-0.291273,0.438274,1.24303,3.09631,-3.08621,1.90073,0.0110705,1.15598,24.9128,
-1.30743,-0.285387,0.44079,1.3217,3.01347,-3.07814,1.82791,0.0107384,1.15735,24.9264,
-1.31003,-0.285341,0.441904,1.40264,2.95713,-3.06916,1.75386,0.0120604,1.16066,24.9417,
-1.28456,-0.267063,0.450265,1.0843,2.75877,-3.11025,2.08529,0.0126204,1.16294,24.9637,
-1.2886,-0.265592,0.447889,1.25762,2.89554,-3.05489,1.90687,0.0133345,1.1642,24.9803,
-1.28773,-0.266523,0.447555,1.25746,2.91167,-3.0579,1.90452,0.0111263,1.16744,24.996,
-1.28768,-0.266522,0.447495,1.25743,2.91175,-3.05795,1.90453,0.0127668,1.16912,25.0124,
-1.28161,-0.269719,0.446635,1.08538,2.96423,-3.07932,2.06703,0.0128143,1.16912,25.0283,
-1.28631,-0.269132,0.44825,1.2546,2.90808,-3.05828,1.90774,0.0134711,1.17422,25.0453,
-1.29237,-0.274666,0.446863,1.3705,2.86422,-3.04141,1.80246,0.0129006,1.17884,25.0731,
-1.28568,-0.26262,0.445042,1.38977,2.93221,-3.09907,1.76572,0.0100863,1.17982,25.0862,
-1.26319,-0.241802,0.450807,1.23786,2.88768,-3.0911,1.92198,0.012913,1.18433,25.1103,
-1.28252,-0.260697,0.446268,1.39695,2.94646,-3.04016,1.76458,0.0124764,1.18567,25.1261,
-1.28867,-0.273036,0.446344,1.35414,2.85455,-3.04312,1.81978,0.0123518,1.18889,25.1433,
-1.26136,-0.244172,0.449937,1.23447,2.88692,-3.09151,1.92535,0.0133924,1.19133,25.1617,
-1.27713,-0.264077,0.444442,1.30564,3.00516,-3.05209,1.84711,0.0107696,1.19274,25.176,
-1.28021,-0.264409,0.446081,1.39291,2.9511,-3.04282,1.76761,0.0116756,1.19328,25.1908,
