1130_4_uav.csv
x,y,z,r,p,y,ori,ms,dpth,t
0.993261,1.65267,0.49431,-0.0971319,-0.0541593,-2.49759,2.50125,0,0,7.12871,
0.996387,1.65648,0.494714,-0.0803899,-0.055134,-2.50214,2.50514,0,0,7.15784,
0.997861,1.65813,0.494937,-0.0884843,-0.0554613,-2.49604,2.4994,0,0,7.18562,
0.999834,1.66027,0.495004,-0.0902879,-0.056238,-2.49808,2.50155,0,0,7.20938,
1.00195,1.66303,0.495461,-0.0850001,-0.0583491,-2.49741,2.50077,0,0,7.2396,
1.00432,1.66563,0.495603,-0.0810911,-0.0539255,-2.4966,2.49957,0,0,7.26761,
1.0047,1.66611,0.49553,-0.0737292,-0.0503216,-2.50169,2.5042,0,0,7.29381,
1.0057,1.66736,0.495716,-0.0916436,-0.0567885,-2.49577,2.49934,0,0,7.32106,
1.00781,1.66947,0.495848,-0.0913066,-0.054443,-2.49488,2.49831,0,0,7.35046,
1.01127,1.67328,0.496191,-0.0992187,-0.0532205,-2.49047,2.49418,0,0,7.38315,
1.01281,1.67507,0.496249,-0.0804534,-0.0532188,-2.49831,2.50122,0,0,7.40906,
1.01613,1.67892,0.496779,-0.0792233,-0.05348,-2.49881,2.50169,0,0,7.4383,
1.0173,1.68005,0.496996,-0.0879943,-0.056101,-2.49366,2.49704,0,0,7.46347,
1.01919,1.68215,0.497184,-0.0875123,-0.0604072,-2.49316,2.49675,0,0,7.49462,
1.02047,1.68355,0.497054,-0.083936,-0.055223,-2.49617,2.49933,0,0,7.51955,
1.02285,1.68605,0.497364,-0.0824426,-0.0545327,-2.49615,2.49922,0,0,7.54933,
1.02511,1.68849,0.497662,-0.0858315,-0.0535356,-2.49571,2.49887,0,0,7.57994,
1.0271,1.69059,0.49764,-0.0927834,-0.0545431,-2.49339,2.4969,0,0,7.60573,
1.02915,1.6925,0.498061,-0.0888685,-0.0567516,-2.48986,2.49332,0,0,7.63129,
1.03121,1.69452,0.498199,-0.0987331,-0.0546363,-2.48827,2.49204,0,0,7.66077,
1.03347,1.69701,0.498595,-0.0911317,-0.0592156,-2.49001,2.4937,0,0,7.68837,
1.03347,1.69701,0.498595,-0.0911317,-0.0592156,-2.49001,2.493,0,0,7.71669,
1.03723,1.70049,0.49902,-0.0905037,-0.0613739,-2.48925,2.49303,0,0,7.74569,
1.03988,1.70346,0.499236,-0.0812755,-0.0581624,-2.49217,2.49537,0,0,7.77215,
1.04036,1.70389,0.499307,-0.0937799,-0.0614192,-2.48934,2.49328,0,0,7.7996,
1.04273,1.70616,0.499686,-0.0845702,-0.0646062,-2.49,2.49369,0,0,7.82926,
1.046,1.70916,0.500151,-0.0897394,-0.0631798,-2.4903,2.49414,0,0,7.85536,
1.04769,1.71089,0.500079,-0.0832428,-0.0546831,-2.49215,2.49526,0,0,7.8851,
