1130_4_uav.csv
x,y,z,r,p,y,ori,ms,dpth,t
1.07317,1.73368,0.502783,-0.0909179,-0.0643586,-2.48324,2.48722,0,0,8.3433,
1.07711,1.73727,0.50312,-0.0942254,-0.0628117,-2.48447,2.48852,0,0,8.35542,
1.07711,1.73727,0.50312,-0.0942254,-0.0628117,-2.48447,2.48852,0,0,8.36721,
1.08055,1.73973,0.503308,-0.0893082,-0.0643528,-2.48251,2.48642,0,0,8.38785,
1.08055,1.73973,0.503308,-0.0893082,-0.0643528,-2.48251,2.48642,0,0,8.40232,
1.08055,1.73973,0.503308,-0.0893082,-0.0643528,-2.48251,2.48642,0,0,8.41653,
1.09,1.74761,0.503729,-0.0799264,-0.058956,-2.4836,2.48679,0,0,8.44329,
1.09034,1.7479,0.503823,-0.0930961,-0.0671372,-2.48156,2.48581,0,0,8.45551,
1.09034,1.7479,0.503823,-0.0930961,-0.0671372,-2.48156,2.48581,0,0,8.47342,
1.09578,1.75204,0.503659,-0.091106,-0.0617075,-2.48035,2.48419,0,0,8.49358,
1.09756,1.75374,0.503806,-0.0864724,-0.0647147,-2.48258,2.48638,0,0,8.50601,
1.10013,1.75544,0.503804,-0.0917855,-0.0632604,-2.47772,2.4817,0,0,8.52023,
1.10251,1.75754,0.503638,-0.0757834,-0.0602841,-2.4811,2.48419,0,0,8.54015,
1.10336,1.75823,0.503598,-0.0789437,-0.058686,-2.48175,2.4849,0,0,8.55834,
1.10593,1.76002,0.50384,-0.0850133,-0.0657886,-2.47868,2.48247,0,0,8.57835,
1.10989,1.76316,0.503952,-0.0878295,-0.0611782,-2.47804,2.48171,0,0,8.59239,
1.10989,1.76316,0.503952,-0.0878295,-0.0611782,-2.47804,2.48171,0,0,8.60738,
1.12063,1.77088,0.503476,-0.0887531,-0.0552179,-2.47434,2.47773,0,0,8.6706,
1.12578,1.77462,0.50331,-0.0915635,-0.0575827,-2.47893,2.48257,0,0,8.6833,
1.127,1.7752,0.503227,-0.0816019,-0.0554336,-2.4758,2.4789,0,0,8.70096,
1.13232,1.77878,0.502988,-0.0940832,-0.0532682,-2.47484,2.47836,0,0,8.72919,
1.13342,1.77952,0.502851,-0.0968666,-0.0539688,-2.47366,2.47734,0,0,8.7421,
1.13641,1.78151,0.502813,-0.100555,-0.0490919,-2.47099,2.47455,0,0,8.75356,
1.14016,1.78372,0.502608,-0.0979971,-0.0459436,-2.47109,2.47436,0,0,8.77945,
1.14016,1.78372,0.502608,-0.0979971,-0.0459436,-2.47109,2.47436,0,0,8.79014,
1.14016,1.78372,0.502608,-0.0979971,-0.0459436,-2.47109,2.47436,0,0,8.80062,
1.14016,1.78372,0.502608,-0.0979971,-0.0459436,-2.47109,2.47436,0,0,8.82183,
1.14016,1.78372,0.502608,-0.0979971,-0.0459436,-2.47109,2.47436,0,0,8.8426,
1.14016,1.78372,0.502608,-0.0979971,-0.0459436,-2.47109,2.47436,0,0,8.86562,
1.14016,1.78372,0.502608,-0.0979971,-0.0459436,-2.47109,2.47436,0,0,8.87646,
1.14016,1.78372,0.502608,-0.0979971,-0.0459436,-2.47109,2.47436,0,0,8.88923,
1.14016,1.78372,0.502608,-0.0979971,-0.0459436,-2.47109,2.47436,0,0,8.903,
1.15055,1.78958,0.502265,-0.102226,-0.0457147,-2.47183,2.47525,0,0,8.9318,
1.16828,1.79792,0.501111,-0.112293,-0.0410305,-2.46601,2.46957,0,0,8.94434,
1.16928,1.79819,0.501028,-0.105822,-0.0440206,-2.4681,2.47157,0,0,8.95542,
1.17032,1.79854,0.500989,-0.106934,-0.0410757,-2.46945,2.47279,0,0,8.97705,
1.17425,1.79987,0.500767,-0.0960394,-0.0414351,-2.46914,2.47208,0,0,8.98889,
1.17876,1.80156,0.500466,-0.101801,-0.0426002,-2.46757,2.4708,0,0,9.01227,
1.17876,1.80156,0.500466,-0.101801,-0.0426002,-2.46757,2.4708,0,0,9.0308,
1.18322,1.80266,0.500124,-0.103398,-0.0405592,-2.46708,2.47026,0,0,9.04101,
1.18592,1.80342,0.499807,-0.10889,-0.0378062,-2.46441,2.46764,0,0,9.05446,
1.18707,1.8037,0.499759,-0.105574,-0.0368965,-2.46538,2.46842,0,0,9.07923,
1.19402,1.80512,0.499234,-0.101459,-0.0376366,-2.46643,2.46936,0,0,9.1035,
1.19507,1.80537,0.499008,-0.117134,-0.036554,-2.46609,2.46955,0,0,9.11782,
1.19507,1.80537,0.499008,-0.117134,-0.036554,-2.46609,2.4702,0,0,9.13122,
1.19897,1.80588,0.498835,-0.107705,-0.0346827,-2.46372,2.46672,0,0,9.14253,
1.20112,1.80603,0.498581,-0.109053,-0.034375,-2.46427,2.46729,0,0,9.15646,
1.20386,1.80642,0.498425,-0.111938,-0.0278036,-2.46217,2.4649,0,0,9.17026,
1.20386,1.80642,0.498425,-0.111938,-0.0278036,-2.46217,2.4649,0,0,9.1894,
1.20981,1.80657,0.497727,-0.115753,-0.0279866,-2.46162,2.46449,0,0,9.20707,
1.21567,1.80625,0.497477,-0.108121,-0.0296203,-2.46292,2.46563,0,0,9.23203,
1.21658,1.80603,0.497472,-0.111443,-0.0252983,-2.46436,2.46691,0,0,9.24605,
1.2176,1.80595,0.497292,-0.112264,-0.0293951,-2.46264,2.46547,0,0,9.26024,
1.22296,1.80557,0.497041,-0.11835,-0.026527,-2.46128,2.46415,0,0,9.28593,
1.22462,1.80509,0.49693,-0.105996,-0.0281687,-2.46302,2.46557,0,0,9.29821,
1.22612,1.80478,0.496855,-0.111536,-0.0263072,-2.46218,2.46481,0,0,9.30949,
1.22756,1.80417,0.496794,-0.109203,-0.0263412,-2.4627,2.46525,0,0,9.32126,
1.22756,1.80417,0.496794,-0.109203,-0.0263412,-2.4627,2.46525,0,0,9.33874,
1.23332,1.80278,0.496451,-0.100916,-0.0273147,-2.46257,2.46491,0,0,9.3537,
1.2367,1.80145,0.496087,-0.115974,-0.0291615,-2.46189,2.46484,0,0,9.37332,
1.2367,1.80145,0.496087,-0.115974,-0.0291615,-2.46189,2.46484,0,0,9.38837,
1.24091,1.79975,0.495875,-0.104393,-0.0270177,-2.4637,2.46614,0,0,9.40536,
1.24432,1.79823,0.495648,-0.109436,-0.0272403,-2.46259,2.4652,0,0,9.42202,
1.24706,1.79663,0.495558,-0.104186,-0.0296347,-2.46573,2.4683,0,0,9.44482,
1.24913,1.79556,0.495338,-0.106185,-0.0247061,-2.46245,2.46481,0,0,9.45883,
1.25201,1.7938,0.495297,-0.107227,-0.0304984,-2.46393,2.46666,0,0,9.47399,
1.25367,1.79288,0.495094,-0.102224,-0.0239966,-2.46317,2.46537,0,0,9.49564,
1.25367,1.79288,0.495094,-0.102224,-0.0239966,-2.46317,2.46537,0,0,9.50769,
1.25876,1.78902,0.494675,-0.107295,-0.0284047,-2.46553,2.46814,0,0,9.52836,
1.26071,1.78763,0.494272,-0.115934,-0.0241051,-2.46089,2.46353,0,0,9.54345,
1.26071,1.78763,0.494272,-0.115934,-0.0241051,-2.46089,2.46353,0,0,9.55998,
1.26357,1.78516,0.494172,-0.102984,-0.0221428,-2.46321,2.46533,0,0,9.57385,
1.26928,1.78043,0.493721,-0.103516,-0.0261013,-2.46338,2.46573,0,0,9.59586,
1.26973,1.78,0.493592,-0.107806,-0.0266912,-2.46189,2.46441,0,0,9.60781,
1.27296,1.77695,0.493441,-0.10616,-0.0298587,-2.46403,2.46668,0,0,9.62799,
1.27296,1.77695,0.493441,-0.10616,-0.0298587,-2.46403,2.46668,0,0,9.64284,
1.27296,1.77695,0.493441,-0.10616,-0.0298587,-2.46403,2.46668,0,0,9.65891,
1.27883,1.77056,0.492867,-0.105129,-0.0300639,-2.46241,2.46504,0,0,9.67317,
1.27921,1.77003,0.492753,-0.113992,-0.0283058,-2.46177,2.4646,0,0,9.69424,
1.28428,1.76424,0.492491,-0.106765,-0.0259508,-2.46601,2.46846,0,0,9.70639,
1.28659,1.76152,0.492196,-0.113955,-0.0332861,-2.46343,2.46657,0,0,9.72506,
1.28882,1.75874,0.492078,-0.107223,-0.0290037,-2.46262,2.46526,0,0,9.74141,
1.29062,1.75651,0.492052,-0.0964931,-0.0307759,-2.4629,2.46529,0,0,9.7589,
1.29062,1.75651,0.492052,-0.0964931,-0.0307759,-2.4629,2.46529,0,0,9.77284,
1.29546,1.74987,0.491612,-0.102972,-0.0319292,-2.46288,2.46554,0,0,9.79124,
1.29687,1.74798,0.491384,-0.102589,-0.0301725,-2.46338,2.46594,0,0,9.80772,
1.29993,1.7438,0.491165,-0.103222,-0.0299491,-2.46452,2.46708,0,0,9.8238,
1.30083,1.74243,0.491002,-0.101647,-0.0315384,-2.46542,2.46801,0,0,9.8409,
1.30439,1.73715,0.49079,-0.0997688,-0.0340965,-2.46483,2.46751,0,0,9.85898,
1.30439,1.73715,0.49079,-0.0997688,-0.0340965,-2.46483,2.46751,0,0,9.87406,
1.30964,1.72903,0.490445,-0.101766,-0.0308245,-2.46462,2.46718,0,0,9.89349,
1.31035,1.72764,0.490248,-0.122304,-0.033205,-2.4661,2.46954,0,0,9.90887,
1.31327,1.7234,0.490381,-0.0949653,-0.0306763,-2.46715,2.46948,0,0,9.92699,
1.31459,1.72131,0.490381,-0.0997181,-0.0321081,-2.46728,2.46985,0,0,9.9408,
1.31459,1.72131,0.490381,-0.0997181,-0.0321081,-2.46728,2.46985,0,0,9.96034,
1.32016,1.7118,0.490202,-0.0940536,-0.030738,-2.46475,2.46705,0,0,9.974,
1.32221,1.70798,0.490042,-0.105321,-0.0322676,-2.46706,2.46982,0,0,9.9924,
1.32407,1.705,0.4901,-0.0941961,-0.0332683,-2.46527,2.46771,0,0,10.0103,
1.32616,1.7011,0.490145,-0.0969436,-0.0331334,-2.46616,2.46869,0,0,10.0279,
1.32925,1.69559,0.490101,-0.100103,-0.0339308,-2.46934,2.47201,0,0,10.0451,
1.32968,1.69483,0.49004,-0.103324,-0.0326485,-2.46994,2.47265,0,0,10.0613,
1.33194,1.69086,0.490075,-0.0950885,-0.0369549,-2.46688,2.46955,0,0,10.0762,
1.33828,1.67852,0.489842,-0.104201,-0.0390909,-2.46931,2.47243,0,0,10.1202,
1.3427,1.67025,0.490194,-0.093587,-0.0388462,-2.46802,2.47074,0,0,10.1596,
1.3427,1.67025,0.490194,-0.093587,-0.0388462,-2.46802,2.47074,0,0,10.1734,
1.34621,1.66345,0.490273,-0.0872774,-0.0416841,-2.46898,2.47162,0,0,10.1876,
1.34828,1.65914,0.490414,-0.0891235,-0.0409061,-2.46927,2.47193,0,0,10.1985,
1.34955,1.65646,0.490439,-0.0885984,-0.0414247,-2.4694,2.47207,0,0,10.213,
1.34955,1.65646,0.490439,-0.0885984,-0.0414247,-2.4694,2.47207,0,0,10.2271,
1.35385,1.64765,0.490647,-0.0872934,-0.0408837,-2.47105,2.47364,0,0,10.2437,
1.35385,1.64765,0.490647,-0.0872934,-0.0408837,-2.47105,2.47364,0,0,10.2626,
1.35385,1.64765,0.490647,-0.0872934,-0.0408837,-2.47105,2.47364,0,0,10.2776,
1.36113,1.63258,0.490861,-0.0855408,-0.0424882,-2.47211,2.47472,0,0,10.2967,
1.36113,1.63258,0.490861,-0.0855408,-0.0424882,-2.47211,2.47472,0,0,10.3091,
1.36552,1.62358,0.490714,-0.0847353,-0.0443459,-2.47006,2.47274,0,0,10.328,
1.36763,1.61905,0.49077,-0.0797794,-0.0445701,-2.4706,2.4731,0,0,10.3444,
1.36886,1.6163,0.490718,-0.0957522,-0.0454696,-2.4701,2.47326,0,0,10.3613,
1.36932,1.61532,0.490779,-0.0893371,-0.0444024,-2.47103,2.47388,0,0,10.3771,
1.37291,1.60799,0.490751,-0.0904677,-0.0443602,-2.47433,2.47721,0,0,10.3944,
1.37291,1.60799,0.490751,-0.0904677,-0.0443602,-2.47433,2.47721,0,0,10.4111,
1.37766,1.59795,0.490557,-0.0838102,-0.0453553,-2.47091,2.4736,0,0,10.4286,
1.37766,1.59795,0.490557,-0.0838102,-0.0453553,-2.47091,2.4736,0,0,10.4453,
1.38213,1.5887,0.490313,-0.0814781,-0.048795,-2.47268,2.47545,0,0,10.4636,
1.38618,1.58041,0.490045,-0.0792143,-0.0491225,-2.47414,2.47684,0,0,10.4839,
1.38618,1.58041,0.490045,-0.0792143,-0.0491225,-2.47414,2.47684,0,0,10.4991,
