1130_4_led.csv
x,y,z,st_x,st_y,st_z,r,p,y,ori,ms,dpth,t
0.77971,1.49265,0.555955,0,0,0,-0.00727777,0.0305464,-2.55566,2.55562,0.0107069,2.13416,54.7555,
0.79499,1.50978,0.557831,0,0,0,-0.00240973,0.0172307,-2.52419,2.52419,0.0180793,2.13788,54.7831,
0.798567,1.5157,0.558028,0,0,0,0.00539782,0.011391,-2.49779,2.49784,0.00838757,2.13788,54.7939,
0.802146,1.51786,0.560438,0,0,0,-0.00236135,0.0360198,-2.51556,2.51562,0.00841618,2.14551,54.8046,
0.801242,1.51365,0.559024,0,0,0,-0.000968912,0.0199113,-2.54297,2.54299,0.00860286,2.14611,54.8193,
0.801295,1.51363,0.559394,0,0,0,-0.00202092,0.0298623,-2.54369,2.54373,0.00975347,2.14611,54.8383,
0.796946,1.50909,0.55812,0,0,0,-0.00376592,0.0280953,-2.54507,2.54507,0.0100527,2.15375,54.8551,
0.830179,1.54755,0.562492,0,0,0,0.00373922,0.011738,-2.46541,2.46545,0.0121677,2.15818,54.8757,
0.840047,1.55802,0.561209,0,0,0,0.00717613,-0.031666,-2.4575,2.45748,0.0100923,2.15818,54.8896,
0.839259,1.5557,0.563232,0,0,0,-0.00361623,0.011638,-2.47245,2.47244,0.0099175,2.16466,54.9065,
0.835651,1.55173,0.561482,0,0,0,0.00533123,-0.00686088,-2.47912,2.47911,0.00853634,2.16466,54.9207,
0.841034,1.5557,0.562159,0,0,0,-0.0145308,0.0074975,-2.49094,2.4909,0.00920749,2.16847,54.9384,
0.83699,1.55227,0.562392,0,0,0,0.0170567,-0.00906277,-2.48689,2.48684,0.0115471,2.17105,54.9575,
0.845613,1.56001,0.560336,0,0,0,-0.000687803,-0.0346217,-2.49249,2.4926,0.0161562,2.17697,54.9805,
0.826917,1.5372,0.557699,0,0,0,-0.00733446,-0.0185244,-2.53845,2.53855,0.0156314,2.18198,55.0005,
0.854415,1.55619,0.56362,0,0,0,-0.00871088,0.011015,-2.59904,2.59901,0.00943637,2.18198,55.012,
0.846545,1.55929,0.560721,0,0,0,-0.00326444,-0.0200145,-2.50147,2.50154,0.0082233,2.18751,55.0219,
0.825807,1.54122,0.55892,0,0,0,-0.00781807,0.00872694,-2.48644,2.48642,0.0137289,2.19024,55.0453,
0.82911,1.54597,0.558033,0,0,0,0.001761,-0.0175353,-2.47408,2.4741,0.016922,2.19613,55.0653,
0.833891,1.54836,0.558355,0,0,0,-0.00112255,-0.0267939,-2.50171,2.50178,0.0112872,2.19826,55.0797,
0.829289,1.53959,0.557729,0,0,0,-0.0102118,-0.0155451,-2.54436,2.54447,0.00859594,2.19826,55.0902,
0.831506,1.54606,0.560137,0,0,0,-0.0116986,0.0224646,-2.491,2.49092,0.00798583,2.19826,55.1051,
0.82247,1.53343,0.552887,0,0,0,-0.021586,-0.0413016,-2.52834,2.52896,0.011179,2.2077,55.1263,
0.828998,1.53611,0.556177,0,0,0,-0.017899,-0.00529013,-2.56901,2.56908,0.015197,2.21025,55.1455,
0.839713,1.55168,0.562025,0,0,0,-0.00770004,0.042573,-2.51668,2.51667,0.0117879,2.21367,55.1606,
0.831782,1.53988,0.558842,0,0,0,-0.010811,0.0277736,-2.56329,2.56321,0.0104542,2.21646,55.1748,
0.839483,1.54883,0.559881,0,0,0,-0.0151373,0.0338268,-2.5457,2.54555,0.0147357,2.2226,55.1963,
0.836991,1.54338,0.559511,0,0,0,-0.0209658,0.0401747,-2.57417,2.5739,0.0141695,2.22606,55.2145,
0.857064,1.55498,0.560295,0,0,0,-0.0198614,0.0196467,-2.64857,2.64842,0.0143695,2.23084,55.2316,
0.872965,1.58512,0.562361,0,0,0,-0.00717292,-0.0062982,-2.49728,2.49731,0.01827,2.23504,55.255,
0.861449,1.57165,0.557906,0,0,0,-0.0127507,-0.0351749,-2.51368,2.51402,0.0111673,2.23716,55.2686,
0.897006,1.61345,0.562962,0,0,0,0.00275792,-0.0695102,-2.44807,2.44841,0.0119781,2.24069,55.2851,
0.892366,1.60768,0.566676,0,0,0,-0.0063418,0.00957382,-2.45697,2.45695,0.00891209,2.24069,55.296,
0.889018,1.60014,0.562434,0,0,0,-0.0189211,-0.026871,-2.50676,2.5071,0.0102158,2.24069,55.3091,
0.924843,1.62638,0.570104,0,0,0,-0.00386864,0.00837231,-2.57509,2.57508,0.00937247,2.24689,55.3244,
0.885335,1.59701,0.564043,0,0,0,0.0048061,0.0239706,-2.49576,2.49587,0.0113623,2.25247,55.344,
0.882117,1.60459,0.562705,0,0,0,0.00603923,0.0115087,-2.40113,2.40119,0.0116782,2.25455,55.3607,
0.892613,1.60848,0.565319,0,0,0,0.00152432,0.0358022,-2.4453,2.44545,0.0082159,2.26035,55.3728,
0.910274,1.62764,0.568423,0,0,0,0.0078583,0.0431248,-2.43697,2.43731,0.0101397,2.26459,55.3923,
0.908047,1.62609,0.563852,0,0,0,0.00880975,-0.0218378,-2.43938,2.43933,0.0118356,2.2654,55.4113,
0.92442,1.62536,0.570936,0,0,0,-0.0119799,0.0840971,-2.593,2.59301,0.0165923,2.27093,55.4329,
0.923147,1.62533,0.566816,0,0,0,-0.01874,0.030692,-2.57569,2.5755,0.0122311,2.27441,55.4478,
0.905314,1.61825,0.562806,0,0,0,-0.00499602,4.30986e-05,-2.48761,2.48761,0.00832248,2.27663,55.458,
0.912041,1.62408,0.562306,0,0,0,-0.00610591,-0.019093,-2.49651,2.4966,0.00978708,2.28092,55.475,
0.903035,1.61412,0.557866,0,0,0,-0.0112096,-0.0545628,-2.50135,2.50191,0.0165939,2.28596,55.5022,
0.900183,1.60844,0.558259,0,0,0,-0.0221471,-0.0246064,-2.53228,2.53264,0.0168715,2.28596,55.523,
0.903607,1.61501,0.555258,0,0,0,-0.0155033,-0.0708792,-2.48653,2.48753,0.0100665,2.29377,55.535,
0.913515,1.61947,0.552546,0,0,0,-0.0219571,-0.130073,-2.55185,2.5546,0.0102987,2.29524,55.5486,
0.905603,1.61366,0.558957,0,0,0,-0.0121016,-0.0342461,-2.53329,2.5336,0.00897622,2.29734,55.5604,
0.898416,1.60943,0.560496,0,0,0,-0.0028673,0.00194365,-2.50708,2.50707,0.0113521,2.30098,55.5779,
0.899351,1.61093,0.562068,0,0,0,-0.00889232,0.037503,-2.51322,2.51317,0.00965643,2.30403,55.5938,
0.89991,1.61128,0.56203,0,0,0,-0.00925946,0.0527844,-2.50751,2.50751,0.0160632,2.30821,55.6177,
0.906271,1.62264,0.565325,0,0,0,-0.00414723,0.0877555,-2.4607,2.4612,0.00938153,2.31414,55.6306,
0.914624,1.62831,0.565332,0,0,0,-0.00824983,0.0696197,-2.49585,2.49597,0.0170028,2.31699,55.6508,
0.921489,1.63567,0.562679,0,0,0,-0.0135194,0.0271474,-2.48512,2.48501,0.0082233,2.31699,55.6617,
0.919197,1.6423,0.561577,0,0,0,0.00199975,0.0205194,-2.3942,2.39426,0.0121078,2.32215,55.6787,
0.92858,1.64539,0.557911,0,0,0,-0.00192271,-0.0404645,-2.45052,2.45071,0.013155,2.32792,55.6979,
0.922975,1.63606,0.555793,0,0,0,-0.0130349,-0.0468571,-2.49211,2.49261,0.0130806,2.32792,55.7158,
0.927054,1.64583,0.557711,0,0,0,-0.0157904,-0.0143977,-2.43609,2.43624,0.0115302,2.33585,55.7309,
0.949078,1.66755,0.556353,0,0,0,-0.0179658,-0.0780229,-2.4385,2.43979,0.0155532,2.34031,55.7507,
0.952702,1.67253,0.559174,0,0,0,-0.0175748,-0.0382895,-2.42728,2.42778,0.00925136,2.34396,55.7635,
0.95357,1.67282,0.561364,0,0,0,-0.00797963,-2.73235e-05,-2.43912,2.43912,0.00989628,2.34396,55.7785,
0.955451,1.6726,0.563763,0,0,0,-0.0162069,0.0311312,-2.47258,2.47243,0.00784874,2.34909,55.7921,
0.981507,1.70744,0.566219,0,0,0,-0.00639487,-0.00226662,-2.35472,2.35473,0.0114169,2.35351,55.8135,
0.972857,1.69189,0.559749,0,0,0,-0.011248,-0.0556816,-2.44824,2.44885,0.00917482,2.35652,55.8276,
0.979825,1.70171,0.564541,0,0,0,-0.00699301,-0.0081371,-2.41446,2.4145,0.0098052,2.36023,55.8451,
0.982003,1.70588,0.566537,0,0,0,0.000801488,0.0433133,-2.40159,2.40179,0.0168064,2.36553,55.8693,
0.998108,1.72379,0.56351,0,0,0,-0.00152396,-0.0299203,-2.36395,2.36407,0.00973105,2.36987,55.8831,
1.00626,1.72621,0.565302,0,0,0,-0.0166812,-0.00819426,-2.44229,2.44239,0.0126083,2.3721,55.8985,
0.998614,1.71687,0.557036,0,0,0,-0.0132734,-0.10335,-2.45556,2.45722,0.0127189,2.37735,55.9155,
0.993473,1.711,0.553601,0,0,0,-0.0183706,-0.130583,-2.46676,2.46949,0.0091598,2.3797,55.9279,
0.970119,1.68381,0.556129,0,0,0,-0.017061,-0.0307829,-2.52967,2.53003,0.0116248,2.38187,55.9474,
0.982391,1.70293,0.555819,0,0,0,0.00482028,-0.0616409,-2.44343,2.44363,0.0158725,2.38948,55.9705,
0.972094,1.68976,0.556163,0,0,0,-0.0145044,-0.0184812,-2.47678,2.47696,0.0098896,2.39017,55.9844,
1.00018,1.71616,0.558058,0,0,0,-0.0183721,-0.0444841,-2.48514,2.48574,0.00897527,2.39487,55.9956,
0.97589,1.6897,0.554974,0,0,0,-0.0244142,-0.0209913,-2.52304,2.52338,0.0162454,2.40005,56.0194,
0.954183,1.66714,0.552257,0,0,0,-0.0206355,0.00825432,-2.55039,2.55034,0.0107527,2.40468,56.034,
0.975522,1.69138,0.556979,0,0,0,-0.0181589,0.0356986,-2.51152,2.51133,0.013835,2.40541,56.051,
0.991108,1.70889,0.553754,0,0,0,-0.0246938,-0.0315151,-2.4836,2.48412,0.00960064,2.41222,56.0625,
0.983607,1.70051,0.549262,0,0,0,-0.0196218,-0.0837498,-2.4923,2.49374,0.0100081,2.41384,56.0792,
0.985563,1.7035,0.548071,0,0,0,-0.0183237,-0.0941275,-2.48104,2.48269,0.0118792,2.41762,56.0982,
0.982436,1.69909,0.545751,0,0,0,-0.01654,-0.0975662,-2.49634,2.49797,0.00906682,2.42236,56.1121,
1.00343,1.71874,0.556093,0,0,0,-0.00974483,0.00238074,-2.51852,2.51852,0.00964284,2.4261,56.1295,
1.00094,1.71935,0.555711,0,0,0,-0.014219,0.0186787,-2.46721,2.46713,0.00974441,2.42997,56.1448,
1.01341,1.72976,0.557231,0,0,0,-0.0218681,0.0213735,-2.5028,2.50264,0.00902891,2.43318,56.1622,
0.981197,1.69634,0.554919,0,0,0,-0.0262921,0.074454,-2.53923,2.53873,0.0109024,2.43693,56.1806,
1.02754,1.7485,0.563911,0,0,0,-0.0212431,0.120143,-2.44881,2.44887,0.00914598,2.43847,56.1942,
1.02872,1.74651,0.554701,0,0,0,-0.0279205,0.00296104,-2.48137,2.48139,0.0163181,2.44944,56.2218,
1.01882,1.73991,0.549552,0,0,0,-0.0157335,-0.0395384,-2.44136,2.44183,0.0160584,2.45259,56.243,
1.00893,1.72478,0.553486,0,0,0,-0.0249094,0.04232,-2.50579,2.50546,0.0104132,2.45418,56.2559,
1.0359,1.75584,0.555348,0,0,0,-0.0206483,0.0292068,-2.46117,2.46098,0.0106766,2.45801,56.2699,
1.05421,1.773,0.554606,0,0,0,-0.0171044,-0.011174,-2.47159,2.47172,0.00823259,2.45955,56.2803,
1.04808,1.76259,0.55564,0,0,0,-0.0298451,0.0266558,-2.5251,2.52483,0.00962472,2.46215,56.296,
1.04962,1.77424,0.556461,0,0,0,0.0023452,0.0249495,-2.41719,2.41728,0.014055,2.46981,56.3197,
1.05149,1.77348,0.554553,0,0,0,-0.00462158,0.0200189,-2.45122,2.45121,0.0115073,2.46981,56.3344,
1.04047,1.76537,0.558282,0,0,0,-0.00525999,0.102984,-2.42224,2.42297,0.0110629,2.47691,56.3494,
1.0571,1.78183,0.553024,0,0,0,0.00665629,-0.000617121,-2.42008,2.42008,0.00987744,2.4823,56.3646,
1.05387,1.77691,0.550273,0,0,0,-0.00454653,-0.0198396,-2.43717,2.43725,0.0108354,2.48627,56.3839,
1.07706,1.79583,0.5487,0,0,0,-0.0259037,-0.0583411,-2.47663,2.47774,0.0098722,2.48627,56.398,
1.07238,1.79114,0.549475,0,0,0,-0.0208812,-0.0217475,-2.46733,2.46764,0.0128455,2.49339,56.4195,
1.08033,1.79861,0.551169,0,0,0,-0.0122999,-0.0273367,-2.47352,2.47376,0.0110013,2.49828,56.4327,
1.07199,1.79039,0.556871,0,0,0,-0.015601,0.099451,-2.48467,2.48476,0.0118735,2.50128,56.451,
1.07816,1.79604,0.550975,0,0,0,0.00179172,0.00414736,-2.49025,2.49026,0.0138433,2.50441,56.4688,
1.075,1.7892,0.556171,0,0,0,-0.0156911,0.101314,-2.54389,2.54391,0.0104606,2.50905,56.4828,
1.08325,1.80011,0.552302,0,0,0,-0.0120326,0.041385,-2.51644,2.51634,0.00892353,2.51215,56.4976,
1.07125,1.78826,0.548236,0,0,0,-0.0224434,0.0247566,-2.49532,2.49513,0.0132382,2.51382,56.5191,
1.07639,1.79648,0.544095,0,0,0,-0.0254115,-0.03392,-2.4583,2.45889,0.0121694,2.52155,56.5357,
1.08751,1.80878,0.544709,0,0,0,-0.00935224,-0.0567281,-2.4384,2.43896,0.00973177,2.524,56.549,
1.11743,1.83526,0.548493,0,0,0,-0.0159227,-0.0497117,-2.47491,2.47554,0.00901747,2.52946,56.5641,
1.08413,1.8014,0.543709,0,0,0,-0.0169748,-0.0225654,-2.50007,2.50033,0.00895882,2.53341,56.5814,
1.08936,1.80901,0.539476,0,0,0,0.0128857,-0.123703,-2.47655,2.47709,0.0133719,2.53881,56.6037,
1.09819,1.81957,0.546761,0,0,0,-0.0163689,0.00729209,-2.44362,2.44359,0.00918579,2.53954,56.6165,
1.09066,1.81234,0.544178,0,0,0,-0.00920292,-0.016939,-2.43869,2.4388,0.0114491,2.54186,56.6348,
1.10867,1.82482,0.553152,0,0,0,-0.00331598,0.0699096,-2.50914,2.50943,0.00930309,2.54186,56.6487,
1.163,1.87131,0.558381,0,0,0,-0.0529459,0.0945559,-2.59933,2.59764,0.0120308,2.55282,56.6688,
1.13218,1.8501,0.55237,0,0,0,-0.0303214,0.0474526,-2.47841,2.47796,0.0143204,2.55654,56.6888,
1.12079,1.8379,0.554662,0,0,0,-0.0114688,0.0729902,-2.49273,2.49277,0.00848222,2.559,56.6995,
1.11669,1.83241,0.545363,0,0,0,-0.0225618,-0.0139299,-2.4992,2.49941,0.0178525,2.56668,56.725,
1.1617,1.88428,0.556294,0,0,0,-0.0158792,0.0464109,-2.41412,2.41398,0.00891685,2.5682,56.736,
1.15477,1.87555,0.551993,0,0,0,-0.0137901,0.0151733,-2.42825,2.42819,0.00895882,2.57117,56.7494,
1.15197,1.87121,0.550736,0,0,0,-0.0161688,0.0199179,-2.43031,2.43021,0.0136809,2.57365,56.7703,
1.11358,1.82976,0.545372,0,0,0,-0.0153373,0.0360931,-2.48376,2.48362,0.0145369,2.57981,56.7886,
1.14383,1.86571,0.552557,0,0,0,-0.00390713,0.0630462,-2.41068,2.41094,0.00825787,2.58296,56.799,
1.1472,1.86458,0.547127,0,0,0,-0.00982766,-0.00403825,-2.46248,2.46251,0.010905,2.58755,56.8164,
1.16695,1.88508,0.553061,0,0,0,-0.0166751,0.0404779,-2.45526,2.45509,0.011662,2.59136,56.8363,
1.12985,1.8608,0.542987,0,0,0,-0.0145805,-0.022295,-2.34114,2.34137,0.0113106,2.59443,56.8527,
1.14717,1.86441,0.547843,0,0,0,-0.0161151,0.0164518,-2.45713,2.45704,0.00789237,2.59597,56.8636,
1.16158,1.87706,0.551298,0,0,0,-0.0253225,0.0454733,-2.47571,2.47536,0.0143826,2.60282,56.89,
1.15269,1.85164,0.551502,0,0,0,-0.0406684,0.0899626,-2.63864,2.63743,0.0187235,2.61027,56.9129,
1.14596,1.85976,0.54501,0,0,0,-0.0301278,0.00697323,-2.48174,2.48172,0.0314939,2.62139,56.968,
1.12362,1.83803,0.545637,0,0,0,-0.0290566,0.0686287,-2.47918,2.47866,0.00869942,2.6234,56.9836,
1.14232,1.85914,0.543048,0,0,0,-0.0122916,-0.0156269,-2.45472,2.45486,0.00910163,2.6234,56.9959,
1.15043,1.86097,0.547672,0,0,0,-0.0300671,0.065127,-2.51648,2.51592,0.00901461,2.62836,57.0067,
1.18285,1.89283,0.54381,0,0,0,-0.0403079,-0.0506261,-2.49498,2.49635,0.00925732,2.63185,57.0192,
1.16551,1.87731,0.548548,0,0,0,-0.035624,0.074094,-2.48678,2.48604,0.0137997,2.6352,57.04,
1.11285,1.84257,0.548972,0,0,0,-0.0337577,0.166901,-2.31977,2.32011,0.011095,2.63921,57.0545,
1.10427,1.83352,0.541695,0,0,0,-0.0333209,0.0791909,-2.31822,2.31771,0.0107851,2.64123,57.0705,
1.1195,1.84305,0.541659,0,0,0,-0.0309966,0.0523231,-2.3769,2.37646,0.00999165,2.64445,57.0853,
1.1224,1.85476,0.542145,0,0,0,-0.0139741,0.0471074,-2.26875,2.2687,0.0128481,2.647,57.106,
1.17758,1.88879,0.542844,0,0,0,-0.0399422,-0.0257666,-2.43738,2.4381,0.0117512,2.65076,57.1208,
1.17903,1.8893,0.550427,0,0,0,-0.0744129,0.129604,-2.43931,2.43654,0.011672,2.65425,57.1378,
1.18249,1.88365,0.540929,0,0,0,-0.0584271,-0.0513309,-2.52588,2.52786,0.0150616,2.65774,57.1583,
1.18516,1.88731,0.54502,0,0,0,-0.0489845,0.0119935,-2.49852,2.49843,0.00908041,2.65997,57.1698,
1.19306,1.89611,0.54932,0,0,0,-0.0534369,0.0523007,-2.49028,2.48936,0.00831056,2.66206,57.1824,
1.20087,1.90911,0.551723,0,0,0,-0.0417658,0.0647428,-2.39763,2.39686,0.0107071,2.66525,57.2035,
1.18931,1.89042,0.55152,0,0,0,-0.0396939,0.0801241,-2.47282,2.47192,0.00984907,2.66716,57.2194,
1.2001,1.90238,0.54797,0,0,0,-0.0568649,0.0240901,-2.43287,2.43253,0.0100989,2.66872,57.2356,
1.19263,1.87665,0.550102,0,0,0,-0.0625418,0.0666883,-2.61155,2.61003,0.0117028,2.66872,57.2541,
1.16686,1.85592,0.544897,0,0,0,-0.0652167,0.0315494,-2.5611,2.56046,0.00939965,2.66872,57.2691,
1.18322,1.89097,0.545407,0,0,0,-0.0386586,-0.00223269,-2.35705,2.35725,0.00938773,2.67529,57.2844,
1.1522,1.86479,0.545166,0,0,0,-0.0427496,0.0360622,-2.2868,2.28639,0.00986338,2.67923,57.3029,
1.19432,1.88311,0.55455,0,0,0,-0.0492919,0.103873,-2.48189,2.48046,0.0101132,2.67923,57.3198,
1.22111,1.90807,0.552375,0,0,0,-0.0565912,0.0326216,-2.45056,2.45002,0.01616,2.68214,57.3448,
1.22245,1.90876,0.552792,0,0,0,-0.0433363,0.0287314,-2.43676,2.43639,0.0150738,2.68447,57.3657,
1.20816,1.89523,0.552544,0,0,0,-0.0543459,0.0493634,-2.41906,2.41823,0.0112321,2.68447,57.3792,
1.19978,1.87691,0.551441,0,0,0,-0.0585765,0.0663215,-2.49889,2.4976,0.00730896,2.68647,57.3886,
1.21992,1.8978,0.55172,0,0,0,-0.0522061,0.0272518,-2.42933,2.42894,0.0123031,2.68786,57.4082,
1.20963,1.88041,0.551199,0,0,0,-0.0502001,0.0398295,-2.49249,2.49183,0.0145719,2.68948,57.4257,
1.22009,1.88717,0.559236,0,0,0,-0.054816,0.136912,-2.47282,2.47096,0.0178182,2.69017,57.4483,
1.21239,1.87792,0.551931,0,0,0,-0.0511506,0.048089,-2.4653,2.4645,0.00944328,2.69191,57.4596,
1.21243,1.88713,0.54595,0,0,0,-0.0346451,-0.0564985,-2.35624,2.35767,0.00906229,2.69191,57.4704,
1.2195,1.87296,0.554407,0,0,0,-0.0444246,0.0506932,-2.52098,2.52022,0.0167701,2.69362,57.498,
1.22268,1.89467,0.557703,0,0,0,-0.0447438,0.101986,-2.29594,2.29506,0.00915575,2.69362,57.5093,
1.21855,1.87683,0.549904,0,0,0,-0.0247661,-0.0158588,-2.41647,2.41675,0.0105467,2.69435,57.5232,
1.20296,1.86669,0.553408,0,0,0,-0.0425421,0.0659515,-2.30963,2.30891,0.0129654,2.69521,57.5415,
1.2921,1.92529,0.559056,0,0,0,-0.0523817,-0.00127876,-2.535,2.53524,0.0186183,2.69521,57.5654,
1.25415,1.88993,0.552475,0,0,0,-0.0490745,-0.0136939,-2.4604,2.46096,0.0105402,2.69521,57.5788,
1.19211,1.84177,0.555929,0,0,0,-0.0316778,0.13326,-2.34664,2.3465,0.0102115,2.69521,57.5923,
1.21142,1.86076,0.554214,0,0,0,-0.0281815,0.0593948,-2.29468,2.29433,0.0101051,2.69653,57.6046,
1.21028,1.83143,0.550501,0,0,0,-0.0463698,0.0166742,-2.49211,2.49193,0.0123272,2.69657,57.6243,
1.23385,1.86425,0.55639,0,0,0,-0.0404608,0.0661115,-2.37429,2.37356,0.0127521,2.69657,57.6415,
1.19805,1.82961,0.553168,0,0,0,-0.0500876,0.0950655,-2.30594,2.30485,0.0114367,2.69667,57.6574,
1.25971,1.84497,0.556084,0,0,0,-0.133507,0.102294,-2.78251,2.77697,0.0136063,2.69631,57.6759,
1.26612,1.86603,0.564871,0,0,0,-0.0889024,0.192892,-2.45981,2.45525,0.0145061,2.69625,57.695,
1.21905,1.83899,0.55631,0,0,0,-0.0402258,0.0877392,-2.25409,2.25343,0.0111971,2.69579,57.7092,
1.2624,1.84672,0.555112,0,0,0,-0.0653778,0.0209336,-2.50919,2.5089,0.00849223,2.69553,57.7211,
1.28901,1.8682,0.561802,0,0,0,-0.0582914,0.0714621,-2.50251,2.50113,0.0103626,2.69518,57.7395,
1.23566,1.83592,0.555573,0,0,0,-0.0338731,0.0645891,-2.28258,2.2821,0.0234802,2.69416,57.7717,
1.25202,1.81681,0.55595,0,0,0,-0.0555617,0.0490631,-2.57126,2.5703,0.00934696,2.69416,57.7831,
1.28405,1.84865,0.556743,0,0,0,-0.0509941,-0.0100182,-2.46405,2.46455,0.0100856,2.69281,57.7966,
1.24787,1.82138,0.551042,0,0,0,-0.0517911,-0.0151816,-2.37503,2.37572,0.0106556,2.69253,57.8093,
1.27006,1.82618,0.561437,0,0,0,-0.0359886,0.0799465,-2.46516,2.4644,0.0113211,2.69118,57.8253,
1.27974,1.82069,0.563032,0,0,0,-0.0450546,0.089547,-2.55399,2.55273,0.0133617,2.69118,57.8436,
1.25973,1.81034,0.553957,0,0,0,-0.0355554,-0.0109114,-2.42279,2.42312,0.0115631,2.69003,57.8588,
1.23383,1.79098,0.558369,0,0,0,-0.0197237,0.0791323,-2.3118,2.31175,0.0145051,2.69003,57.8771,
1.2912,1.82602,0.556128,0,0,0,-0.0297706,-0.0594466,-2.4125,2.4138,0.0129621,2.69003,57.8947,
1.2917,1.81315,0.558093,0,0,0,-0.0308119,-0.00321461,-2.46933,2.46947,0.00947022,2.68624,57.9077,
1.34156,1.84987,0.553241,0,0,0,-0.0618748,-0.166965,-2.45795,2.46592,0.00954652,2.68624,57.9249,
1.33727,1.83527,0.561791,0,0,0,-0.0847919,-0.0414002,-2.51434,2.51682,0.0101619,2.68452,57.9403,
1.23149,1.74637,0.543409,0,0,0,-0.0379548,-0.107257,-2.43976,2.44298,0.00956416,2.68303,57.9551,
1.42972,1.90193,0.574092,0,0,0,-0.0789213,-0.0426018,-2.50148,2.50383,0.0140307,2.68141,57.9784,
1.29605,1.77945,0.56251,0,0,0,-0.046722,0.0457714,-2.52315,2.52242,0.0130959,2.67949,57.9956,
1.28326,1.76016,0.555609,0,0,0,-0.0734513,-0.0260564,-2.54874,2.55016,0.0104244,2.67834,58.01,
1.37855,1.84094,0.560639,0,0,0,-0.075719,-0.121211,-2.44769,2.45412,0.0144551,2.67716,58.0297,
1.28837,1.74766,0.556148,0,0,0,-0.0603038,-0.026422,-2.56879,2.56991,0.0121722,2.67539,58.0462,
1.35413,1.80296,0.560418,0,0,0,-0.068316,-0.0936131,-2.49155,2.49587,0.0101502,2.67505,58.0605,
1.23806,1.69354,0.549036,0,0,0,-0.0404369,-0.0527389,-2.58972,2.5911,0.016957,2.67092,58.0822,
1.3218,1.76584,0.560761,0,0,0,-0.0375736,-0.0308646,-2.4781,2.47889,0.00876498,2.67092,58.0952,
1.36729,1.79636,0.566964,0,0,0,-0.0202081,-0.0313713,-2.48714,2.48757,0.00885963,2.66969,58.1095,
1.30452,1.73442,0.5606,0,0,0,-0.0349929,0.00432515,-2.52478,2.52481,0.0127089,2.6677,58.1277,
1.31661,1.7367,0.563504,0,0,0,-0.020248,0.0251975,-2.53686,2.53668,0.0101373,2.66499,58.1416,
1.39664,1.78489,0.575245,0,0,0,-0.106859,0.120978,-2.73931,2.73418,0.00892425,2.66398,58.1571,
1.32502,1.72192,0.567005,0,0,0,-0.0238967,0.0428252,-2.56875,2.56842,0.0258968,2.65876,58.2088,
1.27726,1.69967,0.563744,0,0,0,-0.0215773,0.0827956,-2.29674,2.29667,0.0107284,2.65721,58.2229,
1.37153,1.74078,0.57565,0,0,0,-0.0683487,0.136582,-2.66294,2.6597,0.00905514,2.65553,58.2339,
1.34041,1.71604,0.573434,0,0,0,-0.0256265,0.113722,-2.55077,2.55035,0.00855184,2.65553,58.2442,
1.32924,1.70111,0.569134,0,0,0,-0.032543,0.0757316,-2.51449,2.51381,0.0088799,2.65553,58.2579,
1.30062,1.68158,0.566302,0,0,0,-0.0251013,0.0924044,-2.42562,2.42532,0.0113463,2.65149,58.2761,
1.24438,1.63418,0.555041,0,0,0,-0.0183667,0.0321338,-2.35964,2.35948,0.0143316,2.64904,58.2984,
1.34487,1.69589,0.567979,0,0,0,-0.0242104,0.0386587,-2.48514,2.48485,0.0134797,2.6476,58.3179,
1.33771,1.68931,0.563012,0,0,0,-0.0171553,-0.0320441,-2.44811,2.4485,0.0126314,2.6454,58.3331,
1.31096,1.65239,0.569761,0,0,0,-0.0292077,0.146859,-2.5211,2.52076,0.0115588,2.6454,58.3466,
1.38767,1.70662,0.581439,0,0,0,-0.0807513,0.183421,-2.61002,2.60535,0.0097971,2.64289,58.3594,
1.34636,1.66707,0.565479,0,0,0,-0.0129653,-0.0235627,-2.5278,2.52801,0.00979304,2.64289,58.3755,
1.28671,1.62472,0.556821,0,0,0,-0.00869681,-0.0469452,-2.43451,2.43493,0.0151312,2.6381,58.4009,
1.3497,1.6526,0.569355,0,0,0,-0.0147759,0.0242353,-2.57854,2.57842,0.00882173,2.63743,58.4121,
1.39364,1.66649,0.574061,0,0,0,-0.099138,0.100251,-2.8296,2.82542,0.0170329,2.63452,58.4348,
1.36877,1.51704,0.578342,0,0,0,0.018332,0.0667364,-2.54771,2.54868,0.0376189,2.59183,58.8585,
1.29225,1.46612,0.562539,0,0,0,0.0195054,-0.0177931,-2.42587,2.42576,0.0115387,2.59013,58.8721,
1.34511,1.49236,0.574232,0,0,0,0.0191319,0.0538732,-2.48199,2.48279,0.0086422,2.59013,58.8834,
1.32421,1.47639,0.567451,0,0,0,0.00586125,0.0120193,-2.41156,2.41161,0.0260751,2.58482,58.9381,
1.23368,1.40974,0.563019,0,0,0,0.016149,0.104081,-2.29213,2.29422,0.0369527,2.57748,58.9943,
1.308,1.44352,0.574148,0,0,0,0.021013,0.127769,-2.35652,2.3596,0.0264761,2.57493,59.0283,
1.29608,1.41776,0.561571,0,0,0,0.0139286,-0.0400394,-2.45148,2.45136,0.0110011,2.57279,59.0462,
1.42622,1.49283,0.580478,0,0,0,0.00702536,-0.00740493,-2.52347,2.52346,0.00828195,2.56936,59.0626,
