0212_led.csv
x,y,z,st_x,st_y,st_z,r,p,y,ori,ms,dpth,t
-1.49155,-0.934573,0.722711,-1.13851,-0.974226,0.649777,-0.221572,0.270148,-0.680052,0.734058,0.0127542,1.32249,42.7191,
-1.51178,-0.945644,0.730924,-1.10575,-1.0014,0.649862,-0.203883,0.265309,-0.616907,0.674813,0.0121284,1.32279,42.7369,
-1.47349,-0.987579,0.732346,-1.08072,-1.02066,0.650428,-0.211571,0.3241,-0.602392,0.682983,0.010534,1.32266,42.751,
-1.45831,-1.01321,0.728666,-1.05088,-1.04244,0.651081,-0.197813,0.310035,-0.566014,0.645752,0.0150166,1.32223,42.7736,
-1.39738,-1.0348,0.719088,-1.05088,-1.04244,0.651081,-0.221758,0.228742,-0.605362,0.658746,0.011282,1.32263,42.7884,
-1.39703,-1.05566,0.728194,-1.02063,-1.06399,0.651189,-0.202035,0.267694,-0.549193,0.617516,0.0106399,1.32142,42.8031,
-1.36679,-1.07111,0.723714,-0.98597,-1.08885,0.651039,-0.209031,0.263876,-0.575898,0.640187,0.00994492,1.32409,42.8163,
-1.31143,-1.10145,0.716738,-0.955143,-1.10943,0.651566,-0.221748,0.298102,-0.576323,0.654155,0.0106854,1.32457,42.8351,
-1.33982,-1.12548,0.732627,-0.928143,-1.12599,0.651915,-0.197346,0.306959,-0.485406,0.580063,0.0113516,1.32541,42.8513,
-1.28079,-1.15344,0.725191,-0.896107,-1.14491,0.651961,-0.216107,0.293956,-0.495279,0.586435,0.0152597,1.32653,42.8733,
-1.263,-1.17941,0.729367,-0.863819,-1.16356,0.651826,-0.207893,0.298863,-0.453358,0.554367,0.0127437,1.32468,42.8897,
-1.25016,-1.19212,0.729026,-0.863819,-1.16356,0.651826,-0.202982,0.306102,-0.458965,0.560672,0.0100188,1.32495,42.9035,
-1.24652,-1.19105,0.726905,-0.826248,-1.18364,0.651701,-0.200974,0.256044,-0.449445,0.531813,0.0134239,1.32495,42.9254,
-1.16156,-1.24137,0.719224,-0.798238,-1.19829,0.651747,-0.196519,0.287343,-0.418428,0.520206,0.0126462,1.32621,42.9432,
-1.14056,-1.26526,0.731289,-0.765318,-1.21496,0.651741,-0.199767,0.311826,-0.389358,0.51229,0.0130165,1.32752,42.96,
-1.12705,-1.27717,0.729538,-0.761739,-1.21619,0.651741,-0.19503,0.309954,-0.370539,0.497169,0.0107765,1.32831,42.9739,
-1.09763,-1.30477,0.731812,-0.697811,-1.24495,0.650746,-0.203605,0.318559,-0.341118,0.485224,0.0116682,1.32932,42.9902,
-1.08135,-1.31597,0.727658,-0.697811,-1.24495,0.650746,-0.201142,0.310528,-0.33072,0.473327,0.0110443,1.32964,43.0036,
-1.02594,-1.33682,0.72311,-0.663671,-1.25895,0.651284,-0.202283,0.349265,-0.339856,0.502415,0.0125585,1.33047,43.0218,
-0.993227,-1.35189,0.718687,-0.623883,-1.27374,0.651487,-0.209311,0.317644,-0.339229,0.485266,0.0161831,1.33166,43.0435,
-0.97794,-1.36243,0.719372,-0.589249,-1.28664,0.651474,-0.215014,0.274167,-0.322601,0.452898,0.00939941,1.33272,43.0556,
-0.94135,-1.38273,0.726346,-0.589249,-1.28664,0.651474,-0.21857,0.3001,-0.290624,0.449344,0.00945759,1.33483,43.0693,
-0.91272,-1.38909,0.719766,-0.554337,-1.29864,0.651143,-0.230734,0.33351,-0.304936,0.481902,0.00846505,1.33614,43.0822,
-0.895216,-1.41612,0.727259,-0.524264,-1.30803,0.650919,-0.221061,0.287994,-0.233051,0.41274,0.0150979,1.33976,43.107,
-0.873254,-1.43633,0.724545,-0.488438,-1.31853,0.650781,-0.223009,0.32411,-0.22148,0.432159,0.0144539,1.34079,43.1249,
-0.843742,-1.44261,0.717633,-0.452243,-1.32771,0.650123,-0.213622,0.295804,-0.219044,0.407935,0.00886607,1.34216,43.1359,
-0.80255,-1.45568,0.719436,-0.410216,-1.33769,0.648851,-0.236254,0.332917,-0.227457,0.446395,0.00931478,1.34359,43.1507,
-0.783691,-1.47314,0.72426,-0.378944,-1.34493,0.648113,-0.219347,0.3114,-0.164895,0.400368,0.0117726,1.34397,43.1709,
-0.742277,-1.48846,0.725025,-0.378944,-1.34493,0.648113,-0.212759,0.322102,-0.148621,0.400318,0.0142598,1.34475,43.1902,
-0.69334,-1.48733,0.71038,-0.342701,-1.35319,0.648599,-0.224206,0.259817,-0.167487,0.368119,0.011555,1.34535,43.2048,
-0.682538,-1.4979,0.714916,-0.301097,-1.36064,0.649677,-0.214267,0.335471,-0.160691,0.414672,0.014941,1.34589,43.2252,
-0.629376,-1.52237,0.720158,-0.264661,-1.36585,0.650199,-0.213843,0.322928,-0.120945,0.394598,0.00952578,1.34701,43.2379,
-0.621514,-1.53163,0.716032,-0.233362,-1.37012,0.650175,-0.20619,0.344546,-0.0876499,0.402688,0.0154722,1.34777,43.2591,
-0.586325,-1.54577,0.724005,-0.212993,-1.37258,0.650133,-0.201316,0.329264,-0.0352817,0.384014,0.0110595,1.3478,43.2726,
-0.557176,-1.54687,0.713789,-0.212993,-1.37258,0.650133,-0.210345,0.324182,-0.0489978,0.384682,0.00870609,1.34825,43.2856,
-0.475812,-1.54469,0.702916,-0.159276,-1.37916,0.650027,-0.213555,0.328811,-0.0843312,0.392951,0.00962114,1.34822,43.3007,
-0.481091,-1.57128,0.71728,-0.122345,-1.38244,0.65018,-0.200309,0.353923,0.000364668,0.406191,0.0110404,1.34851,43.3218,
-0.457124,-1.58744,0.724395,-0.0853856,-1.38507,0.650656,-0.203028,0.327332,0.0324839,0.388843,0.0163879,1.34913,43.344,
-0.36781,-1.56758,0.703178,-0.0426454,-1.38718,0.650568,-0.224817,0.339518,-0.0191824,0.40525,0.0146892,1.34926,43.3618,
-0.369995,-1.58328,0.708941,-0.0112308,-1.38824,0.651074,-0.211743,0.303134,0.0225357,0.371927,0.00986528,1.3473,43.3753,
-0.318625,-1.58994,0.698982,-0.0112308,-1.38824,0.651074,-0.207584,0.289924,0.0424619,0.362194,0.0108564,1.34877,43.3904,
-0.290698,-1.60118,0.702885,0.0630849,-1.38772,0.65102,-0.21251,0.272698,0.0520495,0.353472,0.0155268,1.34814,43.4102,
-0.269811,-1.6127,0.721472,0.0630849,-1.38772,0.65102,-0.200489,0.354704,0.0841854,0.42257,0.0104368,1.349,43.424,
-0.23506,-1.61428,0.7222,0.105581,-1.38641,0.649693,-0.209584,0.35891,0.123888,0.443527,0.0123878,1.34907,43.4403,
-0.230014,-1.61985,0.715192,0.137149,-1.38506,0.649189,-0.189803,0.321488,0.156776,0.415849,0.010993,1.34927,43.4559,
-0.153034,-1.59677,0.703461,0.179954,-1.38224,0.649951,-0.211839,0.272212,0.0862466,0.361989,0.0107012,1.3489,43.4713,
-0.131675,-1.64284,0.711329,0.216641,-1.37763,0.651538,-0.176693,0.31452,0.232514,0.443042,0.0168557,1.34782,43.4977,
-0.0947334,-1.62955,0.715122,0.25285,-1.37213,0.652302,-0.19128,0.356723,0.191449,0.46116,0.00977111,1.34724,43.5098,
-0.069625,-1.61866,0.709071,0.25285,-1.37213,0.652302,-0.220644,0.374856,0.163943,0.478169,0.00938439,1.34717,43.522,
-0.0124886,-1.61734,0.707112,0.283612,-1.36739,0.652435,-0.205748,0.321571,0.182944,0.436513,0.013325,1.3474,43.5426,
-0.00245617,-1.62565,0.718197,0.325372,-1.36066,0.652138,-0.201566,0.36558,0.234301,0.49517,0.00935602,1.34749,43.5552,
0.0210891,-1.63822,0.718994,0.325372,-1.36066,0.652138,-0.188622,0.331004,0.28247,0.491204,0.00833297,1.34932,43.5684,
0.0843596,-1.61484,0.711431,0.350707,-1.35587,0.652691,-0.198169,0.354625,0.260549,0.499884,0.0103555,1.34908,43.5907,
0.0888375,-1.62898,0.712246,0.397812,-1.34574,0.654359,-0.193641,0.36188,0.307455,0.531786,0.0129545,1.34883,43.6082,
0.151744,-1.60877,0.700182,0.433756,-1.33647,0.655263,-0.199249,0.334876,0.265509,0.488666,0.0143232,1.34863,43.6255,
0.165561,-1.63176,0.713007,0.46403,-1.32757,0.655604,-0.181153,0.342477,0.337337,0.532063,0.0108378,1.3476,43.6394,
0.210926,-1.61438,0.709472,0.49952,-1.31758,0.656103,-0.192526,0.35239,0.341455,0.546861,0.00954032,1.34783,43.6553,
0.252943,-1.59855,0.70506,0.534785,-1.30663,0.65525,-0.209867,0.327137,0.325181,0.5267,0.00886369,1.34864,43.6692,
0.295505,-1.59237,0.713349,0.569853,-1.29543,0.655176,-0.211891,0.340192,0.346895,0.551301,0.0120251,1.34871,43.6932,
0.320772,-1.60977,0.716959,0.599352,-1.28475,0.654806,-0.192405,0.306857,0.421373,0.575663,0.0166981,1.35097,43.7144,
0.349159,-1.60199,0.721565,0.599352,-1.28475,0.654806,-0.203306,0.356599,0.415238,0.606771,0.00997353,1.3524,43.7275,
0.401281,-1.57736,0.711334,0.638698,-1.26885,0.65507,-0.214863,0.317999,0.407206,0.581818,0.0104322,1.3534,43.7415,
0.4264,-1.57216,0.708475,0.677825,-1.25157,0.65562,-0.217791,0.328995,0.426964,0.604796,0.00939345,1.35364,43.7557,
0.461889,-1.5721,0.708505,0.711604,-1.23571,0.65656,-0.220301,0.333514,0.450783,0.626853,0.0105593,1.35452,43.7753,
0.497835,-1.5661,0.705609,0.744646,-1.21929,0.657218,-0.223822,0.340738,0.474662,0.651236,0.0096786,1.35368,43.7896,
0.535195,-1.56185,0.710103,0.744646,-1.21929,0.657218,-0.204377,0.334623,0.510616,0.667583,0.0111556,1.35426,43.8084,
0.550303,-1.57116,0.728186,0.772458,-1.20464,0.657111,-0.219447,0.312599,0.530167,0.677878,0.0099802,1.35546,43.8236,
0.623725,-1.52921,0.713309,0.809959,-1.1852,0.65657,-0.229774,0.324516,0.541695,0.698292,0.017627,1.35829,43.8494,
0.654814,-1.50328,0.705551,0.842365,-1.16776,0.656393,-0.227627,0.277164,0.523758,0.657825,0.00875711,1.35909,43.8608,
0.657862,-1.52946,0.711652,0.874262,-1.1487,0.656843,-0.22433,0.319858,0.553622,0.703232,0.0130248,1.35899,43.878,
0.698804,-1.52706,0.716037,0.87729,-1.14643,0.656843,-0.229048,0.427301,0.602267,0.805496,0.00943685,1.35765,43.8904,
0.728368,-1.51767,0.716151,0.87729,-1.14643,0.656843,-0.222829,0.343567,0.642949,0.789957,0.0100932,1.35774,43.909,
0.755288,-1.50676,0.723527,0.932203,-1.11126,0.65699,-0.226502,0.320929,0.657188,0.792447,0.013272,1.3577,43.9273,
0.804669,-1.47093,0.7151,0.963441,-1.0913,0.656295,-0.236999,0.306446,0.627522,0.764249,0.00972128,1.35912,43.9405,
0.842725,-1.45348,0.720598,0.998268,-1.06801,0.656047,-0.235505,0.390068,0.650122,0.825824,0.0157752,1.35995,43.9636,
0.874819,-1.4559,0.712893,1.02774,-1.04654,0.656646,-0.235918,0.273309,0.698738,0.811164,0.0182796,1.36021,43.9857,
0.925767,-1.41054,0.705208,1.05699,-1.02375,0.65699,-0.256187,0.315654,0.67429,0.817105,0.0111423,1.35991,44,
0.938143,-1.42325,0.712879,1.08167,-1.00436,0.65731,-0.254367,0.349977,0.725622,0.877174,0.0107987,1.35999,44.0137,
0.95258,-1.41773,0.716324,1.08167,-1.00436,0.65731,-0.232907,0.334726,0.732671,0.867326,0.00965714,1.35972,44.0269,
0.99729,-1.3966,0.722735,1.11462,-0.977902,0.656888,-0.242674,0.309845,0.770549,0.893547,0.00920892,1.36011,44.039,
1.04011,-1.35295,0.711266,1.1427,-0.954386,0.656202,-0.257238,0.31448,0.763043,0.894687,0.0100579,1.36169,44.0567,
1.06095,-1.31752,0.70682,1.16665,-0.934054,0.656042,-0.262641,0.296444,0.720842,0.851643,0.00870275,1.36155,44.0731,
1.09137,-1.33368,0.717133,1.16665,-0.934054,0.656042,-0.244736,0.353383,0.803196,0.94275,0.00964499,1.3627,44.0887,
1.14653,-1.27122,0.707049,1.22508,-0.880018,0.655819,-0.258316,0.2843,0.782742,0.899844,0.0193305,1.36358,44.1174,
1.15437,-1.29927,0.72122,1.22508,-0.880018,0.655819,-0.254292,0.347237,0.849358,0.984793,0.00937939,1.36357,44.1291,
1.15985,-1.27754,0.715623,1.25147,-0.853893,0.655632,-0.261693,0.352065,0.822742,0.966203,0.00929999,1.36357,44.1405,
1.21912,-1.23239,0.716393,1.27342,-0.831487,0.65536,-0.257321,0.339196,0.854847,0.987384,0.0093925,1.3649,44.158,
1.25056,-1.20491,0.713996,1.29882,-0.80436,0.655078,-0.257379,0.326331,0.880763,1.00531,0.018364,1.36495,44.1842,
1.26548,-1.20364,0.714952,1.31225,-0.789051,0.655175,-0.242935,0.317001,0.896591,1.01054,0.00926709,1.36561,44.1963,
1.29664,-1.19353,0.723391,1.31225,-0.789051,0.655175,-0.2428,0.329971,0.939268,1.05468,0.00973678,1.36558,44.2086,
1.31353,-1.17862,0.718705,1.35069,-0.744266,0.655781,-0.255536,0.370328,0.944144,1.08042,0.0106568,1.36545,44.2249,
1.36296,-1.15115,0.729166,1.38938,-0.695124,0.656213,-0.226266,0.34682,1.00088,1.11211,0.0209539,1.36586,44.2532,
1.37352,-1.12977,0.723532,1.38938,-0.695124,0.656213,-0.240883,0.327865,0.968228,1.07976,0.010226,1.36592,44.2662,
1.39736,-1.08704,0.717686,1.41846,-0.656776,0.65575,-0.245155,0.349578,0.94678,1.07028,0.00955033,1.36573,44.2785,
1.42369,-1.07126,0.720087,1.43683,-0.631279,0.655868,-0.259233,0.340547,1.01075,1.13033,0.0100756,1.36606,44.2923,
1.45162,-1.02535,0.712956,1.45809,-0.600902,0.656451,-0.253644,0.322828,1.00686,1.11796,0.0136251,1.366,44.3144,
1.48245,-0.98097,0.71276,1.45809,-0.600902,0.656451,-0.267946,0.345203,0.993018,1.11909,0.0109451,1.36591,44.3288,
1.49453,-0.983754,0.712026,1.47821,-0.570169,0.656663,-0.252105,0.275659,1.05988,1.15018,0.0115232,1.36631,44.3424,
1.53545,-0.961155,0.72098,1.50067,-0.534058,0.656529,-0.25184,0.334323,1.09028,1.19897,0.0175655,1.36501,44.3674,
1.54859,-0.910577,0.709785,1.51662,-0.507007,0.656788,-0.264684,0.278939,1.07059,1.16547,0.0107355,1.36558,44.3814,
1.56359,-0.913033,0.717284,1.53502,-0.474865,0.65682,-0.257974,0.306668,1.10312,1.20321,0.00957465,1.36476,44.3929,
1.59233,-0.871221,0.718049,1.55254,-0.442649,0.656555,-0.255351,0.308155,1.11009,1.20939,0.00920272,1.36435,44.4099,
1.61553,-0.828974,0.717684,1.56916,-0.410289,0.656685,-0.248887,0.340786,1.14058,1.24722,0.0147085,1.36435,44.4325,
1.62535,-0.83937,0.723914,1.56916,-0.410289,0.656685,-0.243323,0.329262,1.16633,1.26552,0.00885653,1.36387,44.4432,
1.65078,-0.77005,0.711028,1.58531,-0.377061,0.65641,-0.254482,0.300894,1.14882,1.24307,0.00922132,1.36362,44.4581,
1.68109,-0.765776,0.732079,1.6028,-0.338541,0.656808,-0.248363,0.363395,1.21773,1.3272,0.0103247,1.36383,44.4782,
1.68453,-0.717092,0.71244,1.61256,-0.314964,0.657014,-0.261848,0.323428,1.17234,1.27518,0.0118768,1.36427,44.4958,
1.71591,-0.692047,0.718212,1.62881,-0.275894,0.657204,-0.256437,0.344895,1.21944,1.32501,0.00991178,1.36345,44.5098,
1.7332,-0.655393,0.716076,1.62881,-0.275894,0.657204,-0.238841,0.326422,1.25366,1.3456,0.011472,1.36263,44.5291,
1.75259,-0.627418,0.71916,1.65612,-0.201263,0.657251,-0.247185,0.33802,1.26841,1.36587,0.0177302,1.36196,44.5532,
1.77612,-0.599457,0.72503,1.65612,-0.201263,0.657251,-0.243867,0.289649,1.29359,1.37378,0.0123012,1.36213,44.569,
1.78903,-0.538278,0.716978,1.67874,-0.13116,0.657288,-0.250964,0.344103,1.27798,1.3781,0.0171697,1.36217,44.5907,
1.80577,-0.542001,0.718375,1.67874,-0.13116,0.657288,-0.245457,0.31476,1.31282,1.40012,0.00979757,1.36172,44.6032,
1.81677,-0.518939,0.715956,1.68674,-0.100867,0.657416,-0.261029,0.295941,1.33294,1.41821,0.0102329,1.36116,44.6166,
1.8338,-0.479239,0.716166,1.68674,-0.100867,0.657416,-0.273763,0.307789,1.36203,1.4533,0.0100093,1.35986,44.6291,
1.84792,-0.487849,0.725113,1.69581,-0.0647853,0.657527,-0.266091,0.260948,1.40635,1.48001,0.00873637,1.35903,44.6427,
1.86558,-0.437118,0.726855,1.70447,-0.0292483,0.657069,-0.273424,0.261003,1.42998,1.50475,0.0115438,1.35743,44.6627,
1.87017,-0.331851,0.707637,1.72053,0.0422733,0.657676,-0.276897,0.292851,1.38886,1.47535,0.0185418,1.35604,44.6902,
1.88544,-0.331071,0.715217,1.72053,0.0422733,0.657676,-0.271831,0.260417,1.42593,1.50026,0.0108447,1.35565,44.7036,
1.90333,-0.344508,0.72915,1.7276,0.0834487,0.658093,-0.269261,0.358143,1.46607,1.56643,0.0103064,1.35532,44.7157,
1.91139,-0.29285,0.721778,1.7276,0.0834487,0.658093,-0.261718,0.284735,1.47299,1.54941,0.00907636,1.35385,44.7282,
1.91317,-0.260107,0.717483,1.73346,0.119779,0.658739,-0.264496,0.292506,1.46739,1.54694,0.0129673,1.35251,44.7477,
1.91276,-0.235101,0.714003,1.73777,0.150502,0.658689,-0.259718,0.320109,1.45032,1.5371,0.00899696,1.35184,44.7595,
1.94877,-0.198277,0.722875,1.74261,0.192021,0.658715,-0.253162,0.298384,1.53296,1.60853,0.0142987,1.3377,44.786,
1.94976,-0.117998,0.717482,1.74523,0.222472,0.658536,-0.254546,0.289753,1.53728,1.61077,0.0185201,1.34837,44.8082,
1.95876,-0.103579,0.724614,1.74626,0.236998,0.658429,-0.256925,0.348769,1.54026,1.63065,0.00977755,1.34792,44.8214,
1.96068,-0.0789837,0.722189,1.75081,0.30012,0.658265,-0.249773,0.333345,1.55487,1.63822,0.00900507,1.34845,44.8322,
1.9743,-0.0667165,0.725968,1.75081,0.30012,0.658265,-0.232776,0.314196,1.60741,1.67915,0.00923395,1.34802,44.8453,
1.97834,-0.0203013,0.721581,1.75149,0.331106,0.658473,-0.241968,0.344565,1.6115,1.69354,0.0128875,1.34776,44.8654,
1.97671,0.04121,0.716404,1.75134,0.367573,0.65832,-0.244422,0.364594,1.60794,1.69636,0.0123093,1.34732,44.8827,
1.98825,0.0677023,0.718789,1.75018,0.40956,0.657954,-0.240142,0.317758,1.6434,1.71671,0.0160518,1.34716,44.9047,
1.99098,0.108983,0.723444,1.74842,0.4462,0.657637,-0.255282,0.336791,1.65946,1.74119,0.0130291,1.34613,44.9209,
1.99773,0.110954,0.71759,1.74591,0.482883,0.657535,-0.232937,0.307145,1.72319,1.7895,0.00914049,1.3459,44.9324,
1.97852,0.201664,0.704911,1.74591,0.482883,0.657535,-0.236646,0.304957,1.67955,1.74759,0.00900435,1.34441,44.9475,
1.9905,0.201108,0.710376,1.74236,0.519217,0.658126,-0.247299,0.288303,1.70886,1.77459,0.0103202,1.34457,44.9644,
1.99678,0.248472,0.713414,1.7379,0.55525,0.659231,-0.234493,0.302942,1.73954,1.80474,0.014415,1.34411,44.9849,
1.98613,0.302251,0.702807,1.73306,0.591359,0.659242,-0.234738,0.292769,1.74272,1.80551,0.0137019,1.34295,45.0016,
1.98809,0.339448,0.706594,1.72831,0.622044,0.65928,-0.237957,0.324166,1.74687,1.81779,0.0160418,1.3414,45.021,
1.99227,0.34547,0.704772,1.72156,0.663888,0.659706,-0.2454,0.309719,1.7631,1.83186,0.00913048,1.34121,45.0329,
1.99911,0.388354,0.707456,1.7137,0.69842,0.659957,-0.229708,0.321326,1.82637,1.89215,0.0144799,1.33956,45.0528,
2.00297,0.383404,0.708984,1.7137,0.69842,0.659957,-0.238025,0.326745,1.82149,1.8907,0.00944567,1.33956,45.0651,
1.99908,0.461969,0.706243,1.70648,0.734334,0.661176,-0.231022,0.330053,1.85911,1.92625,0.0162909,1.33679,45.0888,
1.99098,0.496552,0.699809,1.69955,0.76376,0.660719,-0.23661,0.310247,1.85615,1.92018,0.00878406,1.33559,45.0998,
1.9751,0.526741,0.696345,1.69358,0.788937,0.661468,-0.234054,0.323044,1.85103,1.91753,0.00899386,1.33554,45.1132,
1.98877,0.567578,0.699316,1.68066,0.840214,0.661636,-0.22421,0.30664,1.90844,1.96742,0.0176396,1.33275,45.1401,
1.97455,0.604314,0.698854,1.6706,0.87486,0.661068,-0.235016,0.3459,1.89874,1.96931,0.0096817,1.33128,45.1543,
1.98414,0.652278,0.703756,1.6613,0.904305,0.661485,-0.22131,0.323354,1.97923,2.03926,0.0191782,1.32935,45.1793,
1.96028,0.693,0.706076,1.65035,0.938706,0.661298,-0.231814,0.365473,1.94001,2.01301,0.0124383,1.32903,45.1954,
1.95454,0.724078,0.702282,1.63845,0.97271,0.661975,-0.233722,0.344427,1.96593,2.0338,0.011168,1.32848,45.2095,
1.94566,0.746242,0.702807,1.63845,0.97271,0.661975,-0.249126,0.317263,1.96477,2.03029,0.00891113,1.32814,45.2205,
1.92675,0.78503,0.689819,1.62396,1.01177,0.662615,-0.244903,0.324918,1.96984,2.03592,0.00874591,1.32744,45.2353,
1.94613,0.819114,0.695198,1.61003,1.04506,0.663097,-0.103972,0.301583,2.29301,2.32,0.0106888,1.32599,45.2518,
1.93318,0.852642,0.695439,1.61003,1.04506,0.663097,-0.205721,0.325473,2.1228,2.17626,0.00940561,1.32473,45.2683,
1.91966,0.873205,0.699537,1.59736,1.07347,0.663682,-0.240911,0.331285,2.03287,2.09766,0.00979137,1.32401,45.286,
1.90885,0.910929,0.700087,1.58043,1.11142,0.663558,-0.238302,0.335264,2.06149,2.12574,0.00951934,1.32338,45.3012,
1.90727,0.953648,0.69761,1.56515,1.14425,0.663619,-0.229802,0.280395,2.11213,2.16231,0.0182128,1.32144,45.329,
1.87037,1.00068,0.68617,1.5487,1.1762,0.664061,-0.23376,0.3043,2.08541,2.14165,0.0116055,1.32132,45.3437,
1.89089,0.999422,0.696174,1.53111,1.20806,0.664936,-0.226813,0.280326,2.13117,2.18035,0.00988412,1.32057,45.3564,
1.87427,1.0256,0.693425,1.53111,1.20806,0.664936,-0.251181,0.354514,2.10602,2.17619,0.00945115,1.3203,45.3697,
1.8325,1.09534,0.697547,1.51303,1.23949,0.664852,-0.231684,0.299308,2.13547,2.18914,0.0133727,1.3191,45.3891,
1.8358,1.10392,0.696825,1.49478,1.27082,0.66448,-0.221307,0.311022,2.15587,2.20916,0.00983119,1.31899,45.4024,
1.82203,1.14793,0.695544,1.47867,1.29733,0.664527,-0.223049,0.331731,2.18363,2.24059,0.0114217,1.31799,45.4205,
1.82663,1.17268,0.697313,1.45855,1.32762,0.665393,-0.229056,0.321325,2.21383,2.26937,0.0162253,1.31717,45.4453,
1.7941,1.22067,0.699114,1.43763,1.35713,0.666554,-0.238403,0.338233,2.22308,2.28369,0.00976944,1.31743,45.4587,
1.7874,1.23421,0.69765,1.43763,1.35713,0.666554,-0.220227,0.335693,2.24317,2.29882,0.00928497,1.31725,45.4699,
1.77937,1.27246,0.704606,1.4135,1.39082,0.666269,-0.209984,0.325925,2.28467,2.33546,0.0105352,1.31665,45.4869,
1.76938,1.30348,0.699095,1.36935,1.4488,0.666,-0.209759,0.338129,2.31189,2.36415,0.0170889,1.3165,45.5122,
1.74117,1.327,0.696478,1.36935,1.4488,0.666,-0.228481,0.303289,2.27343,2.32419,0.00945401,1.31498,45.5242,
1.73332,1.36376,0.701732,1.34618,1.47698,0.666345,-0.230437,0.336015,2.33075,2.38656,0.0107007,1.31457,45.5397,
1.6939,1.39387,0.694558,1.32266,1.50483,0.666729,-0.238035,0.299707,2.29866,2.35015,0.00944042,1.3148,45.5518,
1.66596,1.44114,0.700661,1.30255,1.52801,0.66676,-0.23849,0.299987,2.32248,2.3736,0.0150259,1.31582,45.5783,
1.66945,1.45418,0.699961,1.30255,1.52801,0.66676,-0.230787,0.297534,2.37077,2.41897,0.00875211,1.31607,45.5888,
1.68057,1.46446,0.704225,1.27452,1.55883,0.667145,-0.237733,0.31541,2.39583,2.44798,0.00953364,1.31595,45.603,
1.61781,1.51346,0.692788,1.25296,1.58125,0.667553,-0.23341,0.330495,2.39072,2.44478,0.0150242,1.31573,45.6261,
1.63668,1.53493,0.706169,1.22706,1.6073,0.667394,-0.230514,0.298696,2.43758,2.4846,0.0143585,1.31561,45.6447,
1.56703,1.57899,0.690726,1.20091,1.63304,0.667015,-0.24884,0.261692,2.40397,2.44869,0.00984478,1.3157,45.6572,
1.5521,1.59293,0.689697,1.20091,1.63304,0.667015,-0.236829,0.28926,2.41035,2.45749,0.00999999,1.31479,45.6699,
1.58979,1.58484,0.703287,1.17462,1.65852,0.666725,-0.225641,0.342057,2.4732,2.52577,0.00934839,1.31479,45.6822,
1.53,1.64666,0.698298,1.14787,1.68334,0.667418,-0.227098,0.303782,2.48361,2.52992,0.0108907,1.31402,45.6998,
1.50424,1.68226,0.699937,1.12077,1.70724,0.668113,-0.217868,0.324943,2.51206,2.55943,0.0116522,1.31443,45.7189,
1.50888,1.69621,0.705563,1.10938,1.71661,0.668418,-0.215515,0.326423,2.54782,2.59424,0.0108628,1.31455,45.7352,
1.46126,1.7236,0.699211,1.10938,1.71661,0.668418,-0.221881,0.3164,2.51063,2.55746,0.00883317,1.31494,45.7483,
1.43704,1.74981,0.695828,1.06072,1.75708,0.667625,-0.228422,0.283714,2.5357,2.5781,0.0104539,1.31432,45.7679,
1.41828,1.76629,0.697111,1.03181,1.77994,0.667442,-0.232175,0.305954,2.53935,2.58587,0.0097599,1.314,45.7837,
1.3666,1.80406,0.689242,1.00282,1.80191,0.667197,-0.235592,0.301583,2.55682,2.60293,0.0106051,1.31473,45.8012,
1.35377,1.83313,0.699244,0.97736,1.81983,0.667809,-0.232187,0.323361,2.57648,2.62504,0.0143037,1.31555,45.824,
1.30546,1.86085,0.689884,0.947105,1.84004,0.668195,-0.24256,0.290987,2.58612,2.63123,0.0122569,1.31568,45.8409,
1.31003,1.87378,0.696739,0.912008,1.86279,0.667955,-0.22949,0.295103,2.62387,2.66662,0.00934696,1.31567,45.8528,
1.29714,1.89801,0.702003,0.912008,1.86279,0.667955,-0.206806,0.320896,2.67399,2.7155,0.00916219,1.31588,45.8675,
1.25949,1.90938,0.694596,0.880941,1.88215,0.667682,-0.234278,0.31237,2.62627,2.67247,0.0111778,1.3155,45.8866,
1.24147,1.93517,0.698233,0.849331,1.90059,0.667342,-0.233467,0.323557,2.68227,2.72892,0.0166695,1.31466,45.9084,
1.18828,1.96648,0.694919,0.822173,1.9158,0.667208,-0.235797,0.315731,2.67277,2.71884,0.0107698,1.31526,45.9216,
1.184,1.97975,0.699806,0.790175,1.93293,0.66738,-0.234661,0.299838,2.71137,2.75411,0.00949717,1.31596,45.9363,
1.13499,2.00195,0.699474,0.757868,1.94916,0.667475,-0.238291,0.322508,2.70988,2.75669,0.010483,1.31762,45.9512,
1.11444,2.02737,0.700603,0.720285,1.96761,0.667481,-0.242803,0.312025,2.75604,2.80116,0.0111315,1.31896,45.9713,
1.118,2.02748,0.696164,0.68672,1.98226,0.667823,-0.230633,0.303201,2.74601,2.78791,0.0155423,1.31896,45.9948,
1.08217,2.05564,0.698333,0.68672,1.98226,0.667823,-0.235468,0.326593,2.76968,2.81536,0.00951433,1.31887,46.0072,
1.07469,2.07794,0.70565,0.6527,1.99614,0.667795,-0.222503,0.335632,2.82254,2.86604,0.00934219,1.31969,46.0195,
0.989495,2.10047,0.699657,0.633963,2.00354,0.66733,-0.240068,0.297572,2.80438,2.846,0.0125129,1.3204,46.0376,
