0212_uav.csv
x,y,z,r,p,y,ori,ms,dpth,t
-1.96086,-0.0253654,0.666619,-0.197221,0.21863,-1.16468,1.17595,0,0,8.33835,
-1.95261,-0.0664358,0.666297,-0.191994,0.241187,-1.14743,1.16092,0,0,8.35781,
-1.94121,-0.114154,0.666772,-0.171823,0.24377,-1.11292,1.1276,0,0,8.38024,
-1.93227,-0.14823,0.66655,-0.176103,0.243508,-1.09686,1.11222,0,0,8.40644,
-1.91466,-0.209329,0.666562,-0.176876,0.263586,-1.06996,1.08894,0,0,8.42802,
-1.90908,-0.230252,0.666619,-0.188503,0.249459,-1.03765,1.05671,0,0,8.44708,
-1.88913,-0.291418,0.667297,-0.189424,0.259233,-1.00556,1.02757,0,0,8.46795,
-1.87466,-0.331281,0.667919,-0.184758,0.266828,-0.996482,1.0199,0,0,8.49263,
-1.85963,-0.371535,0.668309,-0.195227,0.247719,-0.962985,0.986055,0,0,8.51564,
-1.84406,-0.411538,0.668311,-0.197727,0.245361,-0.945338,0.969255,0,0,8.53788,
-1.82429,-0.457972,0.668978,-0.216788,0.228847,-0.927098,0.951586,0,0,8.55679,
-1.80985,-0.490925,0.668966,-0.236292,0.2199,-0.913492,0.940044,0,0,8.57939,
-1.77871,-0.555468,0.669876,-0.214722,0.2182,-0.864749,0.891595,0,0,8.60416,
-1.72788,-0.651374,0.670733,-0.223064,0.206323,-0.811043,0.841151,0,0,8.65223,
-1.68767,-0.720212,0.671346,-0.225156,0.208537,-0.77594,0.809266,0,0,8.69729,
-1.64079,-0.792175,0.672313,-0.254625,0.155905,-0.730998,0.768352,0,0,8.73515,
-1.61615,-0.827522,0.672608,-0.250701,0.157768,-0.707388,0.745896,0,0,8.75396,
-1.59042,-0.862427,0.673046,-0.24913,0.164864,-0.692605,0.732656,0,0,8.77239,
-1.56454,-0.89685,0.673985,-0.250298,0.165142,-0.66887,0.71145,0,0,8.79608,
-1.52426,-0.947096,0.675056,-0.262037,0.163514,-0.63906,0.687759,0,0,8.82076,
-1.4964,-0.979245,0.675389,-0.253445,0.1708,-0.628671,0.676895,0,0,8.84037,
-1.46813,-1.01138,0.675702,-0.238038,0.185956,-0.603342,0.6524,0,0,8.86284,
-1.44408,-1.03682,0.676662,-0.245581,0.185389,-0.580563,0.634407,0,0,8.88537,
-1.44408,-1.03682,0.676662,-0.245581,0.185389,-0.580563,0.634407,0,0,8.90366,
-1.37767,-1.10052,0.677474,-0.243513,0.190817,-0.53625,0.596563,0,0,8.92479,
-1.33123,-1.14353,0.678042,-0.243505,0.19327,-0.501857,0.568051,0,0,8.94775,
-1.2999,-1.17098,0.678486,-0.234788,0.196511,-0.479589,0.547404,0,0,8.96911,
-1.26771,-1.19819,0.67867,-0.237511,0.190018,-0.461667,0.531987,0,0,8.98911,
-1.23524,-1.22417,0.678498,-0.249432,0.178383,-0.440361,0.516411,0,0,9.00889,
-1.20249,-1.24876,0.678354,-0.237719,0.179941,-0.433443,0.506637,0,0,9.03514,
-1.16457,-1.27864,0.678169,-0.277161,0.184663,-0.404995,0.495685,0,0,9.05705,
-1.1165,-1.30955,0.679432,-0.237909,0.213742,-0.37511,0.471709,0,0,9.08032,
-1.08133,-1.33188,0.679969,-0.243054,0.21843,-0.351377,0.458553,0,0,9.10154,
-1.04752,-1.35361,0.679624,-0.22678,0.230132,-0.353117,0.457545,0,0,9.12129,
-1.00982,-1.37414,0.680928,-0.243525,0.208042,-0.309333,0.426114,0,0,9.14117,
-0.975199,-1.39532,0.68076,-0.28629,0.192034,-0.275381,0.422534,0,0,9.16408,
-0.93579,-1.41339,0.682092,-0.251112,0.1929,-0.270621,0.399487,0,0,9.18438,
-0.929997,-1.41639,0.681887,-0.250871,0.201285,-0.264944,0.399317,0,0,9.20591,
-0.862563,-1.45018,0.68209,-0.274374,0.191344,-0.222002,0.362929,0,0,9.22726,
-0.82428,-1.46645,0.68207,-0.244267,0.200918,-0.20256,0.361363,0,0,9.24637,
-0.785624,-1.48246,0.682457,-0.237848,0.203841,-0.180863,0.348716,0,0,9.26697,
-0.725205,-1.50314,0.683415,-0.223885,0.205801,-0.151873,0.328926,0,0,9.2898,
-0.687391,-1.51859,0.682841,-0.243456,0.192209,-0.135414,0.328461,0,0,9.30795,
-0.647871,-1.53127,0.682598,-0.228046,0.199146,-0.115616,0.315447,0,0,9.33127,
-0.607287,-1.54326,0.682837,-0.230187,0.207181,-0.0909747,0.315582,0,0,9.35234,
-0.559939,-1.55621,0.683146,-0.223505,0.208956,-0.0633225,0.307338,0,0,9.37236,
-0.526639,-1.56444,0.682915,-0.190103,0.213031,-0.0588926,0.287131,0,0,9.39565,
