1130_4_led.csv
x,y,z,r,p,y,ori,ms,dpth,t
1.05836,1.76376,0.573008,-0.0165191,0.013449,-2.53182,2.53174,0.0160828,2.52953,9.38384,
1.0896,1.79324,0.574148,-0.0301075,0.00593328,-2.50632,2.5063,0.015691,2.53684,9.42063,
1.10334,1.81013,0.576332,-0.0223776,-0.0118841,-2.46676,2.46695,0.0160773,2.5431,9.45614,
1.11559,1.81971,0.576528,-0.0150546,-0.0311246,-2.47621,2.47655,0.0157387,2.54435,9.47455,
1.10139,1.80104,0.566834,-0.0357864,-0.0961161,-2.52271,2.52527,0.0167284,2.55068,9.49412,
1.1408,1.84154,0.572962,-0.0232316,-0.0888531,-2.47747,2.47923,0.0176568,2.55188,9.51499,
1.13035,1.83265,0.575962,-0.0102048,-0.0307663,-2.46612,2.46637,0.0159371,2.5555,9.53323,
1.13589,1.84141,0.574245,-0.00566995,-0.0538371,-2.41607,2.41651,0.0196171,2.55979,9.55576,
1.11178,1.81569,0.57619,-0.00705536,0.0107709,-2.42897,2.42895,0.0183775,2.55979,9.57702,
1.09296,1.79965,0.56612,-0.00427066,-0.0727278,-2.41434,2.415,0.0159676,2.55979,9.59652,
1.09113,1.80241,0.5653,-0.0134478,-0.0720532,-2.36848,2.36951,0.0168605,2.55979,9.61768,
1.121,1.80857,0.572419,-0.0252957,-0.0172448,-2.58169,2.58198,0.017899,2.55979,9.63912,
1.11778,1.79419,0.568893,-0.0369862,-0.0374588,-2.66197,2.66283,0.016995,2.55979,9.6603,
1.14547,1.83597,0.576921,-0.0323265,0.0118757,-2.47908,2.47899,0.0152309,2.57132,9.67775,
1.13153,1.81823,0.572087,-0.039374,-0.0158281,-2.51291,2.51337,0.0150177,2.57122,9.69547,
1.12749,1.81468,0.572288,-0.0363739,-0.00689009,-2.49699,2.49723,0.0157681,2.58974,9.71338,
1.15224,1.84185,0.579297,-0.0123415,0.0418344,-2.43647,2.43639,0.0157015,2.59177,9.73268,
1.14732,1.83147,0.581482,-0.0205874,0.0875121,-2.49785,2.49762,0.0152006,2.59571,9.75043,
1.14517,1.82439,0.577911,-0.0254724,0.0687263,-2.54515,2.54468,0.0182498,2.59936,9.77134,
1.13257,1.80798,0.575173,-0.0466911,0.0514705,-2.57559,2.57474,0.0184813,2.59998,9.79434,
1.20399,1.87575,0.579726,-0.0274908,0.00497613,-2.49402,2.49401,0.0166883,2.60534,9.81478,
1.16518,1.84681,0.571772,-0.0165656,-0.0393714,-2.41345,2.41395,0.0165806,2.60743,9.83396,
1.17461,1.85099,0.573238,-0.0208504,-0.0366458,-2.43701,2.43755,0.0211229,2.61275,9.85865,
1.15682,1.82117,0.573332,-0.0409224,0.0436872,-2.5489,2.54828,0.0175185,2.61448,9.88025,
1.1639,1.82846,0.569414,-0.0389913,-0.0223777,-2.50378,2.50438,0.0166161,2.61767,9.90061,
1.15887,1.8274,0.574224,-0.0379836,0.0569151,-2.45774,2.45708,0.0183311,2.61931,9.9223,
1.20452,1.86287,0.578746,-0.0475204,0.0457843,-2.48405,2.48334,0.015372,2.62152,9.94221,
1.14188,1.81824,0.569981,-0.0310261,0.031922,-2.3448,2.34451,0.0159121,2.62528,9.9606,
1.20214,1.84146,0.577695,-0.12597,0.116604,-2.73998,2.73414,0.0159357,2.62609,9.97919,
1.17031,1.8188,0.57531,-0.0398697,0.0873982,-2.54981,2.54877,0.0170121,2.63025,9.99937,
1.12649,1.79246,0.568526,-0.0236911,0.0654838,-2.35886,2.35859,0.0169604,2.6315,10.0192,
1.17888,1.82639,0.573362,-0.048788,0.0564955,-2.50684,2.50592,0.0154583,2.63391,10.0374,
1.12413,1.78201,0.559554,0.0240526,-0.126145,-2.35019,2.35039,0.0272222,2.63706,10.0671,
