0212_4_uav.csv
x,y,z,r,p,y,ori,ms,dpth,t
-1.745,-0.925307,0.44807,0.687498,3.06635,3.1011,2.45323,0,0,46.4606,
-1.74653,-0.922959,0.448072,0.689455,3.06863,3.10585,2.45143,0,0,46.4783,
-1.75025,-0.918651,0.448224,0.686751,3.0617,3.1132,2.45435,0,0,46.4927,
-1.75164,-0.916598,0.448027,0.68704,3.07215,3.10826,2.45082,0,0,46.5093,
-1.75421,-0.913389,0.448144,0.680895,3.05994,3.1181,2.46038,0,0,46.5218,
-1.75571,-0.911274,0.44828,0.691332,3.07049,3.12533,2.45016,0,0,46.5364,
-1.75919,-0.906843,0.447082,0.674423,3.07623,3.0904,2.4661,0,0,46.5504,
-1.76082,-0.904398,0.447867,0.685282,3.07168,3.11917,2.45601,0,0,46.5673,
-1.76339,-0.900169,0.447441,0.672602,3.04607,3.127,2.46911,0,0,46.5816,
-1.76495,-0.897781,0.44693,0.676969,3.05664,3.13129,2.46483,0,0,46.5969,
-1.76831,-0.893469,0.446701,0.685992,3.074,3.12086,2.45535,0,0,46.6121,
-1.77118,-0.889364,0.446215,0.690988,3.0787,3.11801,2.45027,0,0,46.6332,
-1.77468,-0.88527,0.447455,0.689255,3.06214,3.08697,2.451,0,0,46.652,
-1.77563,-0.882751,0.447413,0.694574,3.07963,3.08373,2.44588,0,0,46.6696,
-1.77849,-0.879218,0.447161,0.689019,3.06144,3.10015,2.45164,0,0,46.6852,
-1.77849,-0.879218,0.447161,0.689019,3.06144,3.10015,2.45164,0,0,46.6995,
-1.78305,-0.872177,0.447104,0.686476,3.0856,3.0923,2.45423,0,0,46.717,
-1.78528,-0.868329,0.446474,0.684444,3.06964,3.10983,2.45656,0,0,46.7333,
-1.78699,-0.865177,0.44623,0.687672,3.07938,3.09817,2.45309,0,0,46.749,
-1.78984,-0.860549,0.445857,0.671377,3.06123,3.09765,2.46918,0,0,46.766,
-1.79238,-0.856226,0.445995,0.681722,3.08671,3.1065,2.45928,0,0,46.7828,
-1.79321,-0.854704,0.446006,0.682342,3.08906,3.10012,2.45856,0,0,46.7971,
-1.79726,-0.846843,0.445569,0.679422,3.08993,3.10064,2.4615,0,0,46.8214,
-1.79828,-0.844752,0.445668,0.681922,3.10319,3.08707,2.45902,0,0,46.839,
-1.80088,-0.840108,0.445317,0.679842,3.08981,3.08947,2.46088,0,0,46.8563,
-1.80234,-0.835952,0.444938,0.683518,3.09284,3.09611,2.45736,0,0,46.8738,
-1.80393,-0.83283,0.444678,0.684299,3.09513,3.08773,2.45649,0,0,46.8888,
-1.80599,-0.828303,0.444749,0.683369,3.10038,3.08483,2.45749,0,0,46.9007,
-1.80678,-0.825846,0.444171,0.683112,3.09368,3.08963,2.45768,0,0,46.9184,
-1.80861,-0.821009,0.444048,0.684832,3.10407,3.07684,2.45604,0,0,46.9377,
-1.81007,-0.817033,0.443583,0.684463,3.09166,3.07581,2.4561,0,0,46.954,
-1.81072,-0.814712,0.443494,0.685347,3.09048,3.08013,2.45525,0,0,46.9665,
-1.81249,-0.809291,0.442691,0.685689,3.08024,3.09196,2.45494,0,0,46.9823,
-1.81298,-0.807824,0.44305,0.684322,3.09337,3.08743,2.45643,0,0,46.9956,
-1.8141,-0.802064,0.442382,0.683021,3.10059,3.08685,2.45787,0,0,47.0141,
-1.8151,-0.798113,0.441957,0.68772,3.09365,3.0782,2.45292,0,0,47.0391,
-1.81634,-0.792335,0.440899,0.679233,3.09588,3.06862,2.46135,0,0,47.0586,
-1.81665,-0.788502,0.440666,0.687818,3.08446,3.08667,2.45277,0,0,47.073,
-1.81701,-0.785357,0.440308,0.687653,3.09658,3.07629,2.45303,0,0,47.0881,
-1.81763,-0.780576,0.440222,0.687749,3.09786,3.07457,2.45295,0,0,47.1046,
-1.81814,-0.776,0.440003,0.687893,3.09715,3.07528,2.4528,0,0,47.12,
-1.8182,-0.774417,0.43964,0.684596,3.09807,3.08516,2.45622,0,0,47.1367,
-1.81806,-0.768722,0.438941,0.694574,3.08614,3.07034,2.44578,0,0,47.1504,
-1.81795,-0.766416,0.437684,0.685002,3.09316,3.09546,2.45587,0,0,47.169,
-1.81793,-0.761702,0.437421,0.684487,3.09469,3.0949,2.4564,0,0,47.1859,
-1.81697,-0.756539,0.436699,0.672921,3.07361,3.09787,2.46776,0,0,47.2008,
-1.81706,-0.755168,0.436764,0.675306,3.07088,3.09581,2.46529,0,0,47.2156,
-1.81669,-0.750132,0.437402,0.675233,3.09187,3.09043,2.46554,0,0,47.235,
-1.81603,-0.745225,0.435873,0.67195,3.07602,3.0771,2.46827,0,0,47.2498,
-1.81531,-0.742394,0.435495,0.679158,3.08053,3.07416,2.46111,0,0,47.2655,
-1.8146,-0.737901,0.435493,0.688523,3.09877,3.07461,2.4522,0,0,47.2818,
-1.8144,-0.736637,0.435597,0.688055,3.088,3.08193,2.45251,0,0,47.2972,
-1.81407,-0.735019,0.435468,0.68858,3.0947,3.08163,2.45213,0,0,47.3176,
-1.81165,-0.726694,0.435085,0.689977,3.10004,3.07142,2.45076,0,0,47.3345,
-1.81165,-0.726694,0.435085,0.689977,3.10004,3.07142,2.45076,0,0,47.347,
-1.80973,-0.720307,0.434187,0.692824,3.0853,3.07208,2.44753,0,0,47.3675,
-1.80823,-0.715539,0.43471,0.690626,3.08953,3.08443,2.45002,0,0,47.3841,
-1.80628,-0.710726,0.433894,0.692568,3.08376,3.08114,2.44791,0,0,47.401,
-1.80454,-0.706505,0.434283,0.691428,3.08786,3.08286,2.44916,0,0,47.4226,
-1.80386,-0.704446,0.435048,0.689976,3.10439,3.08531,2.45098,0,0,47.4397,
-1.80171,-0.700079,0.434972,0.696835,3.08037,3.07946,2.44355,0,0,47.4534,
-1.80108,-0.698808,0.434503,0.69288,3.07826,3.08253,2.44752,0,0,47.4691,
-1.79876,-0.694248,0.4343,0.691919,3.08825,3.08008,2.44863,0,0,47.4856,
-1.79621,-0.689339,0.434437,0.692123,3.08347,3.08129,2.44835,0,0,47.5011,
-1.79519,-0.687509,0.434943,0.691124,3.0873,3.08469,2.44948,0,0,47.5168,
-1.79259,-0.682874,0.434189,0.693048,3.0681,3.07,2.44686,0,0,47.5307,
-1.78958,-0.677967,0.434681,0.694704,3.07712,3.06855,2.44539,0,0,47.5559,
-1.78917,-0.677354,0.434713,0.695308,3.07629,3.06597,2.44472,0,0,47.5695,
-1.7859,-0.672315,0.434296,0.694127,3.07397,3.06922,2.44591,0,0,47.584,
-1.78317,-0.668681,0.433771,0.696949,3.06405,3.08511,2.44329,0,0,47.6006,
-1.78317,-0.668681,0.433771,0.696949,3.06405,3.08511,2.44329,0,0,47.6142,
-1.7788,-0.662132,0.43373,0.69189,3.06723,3.08817,2.44847,0,0,47.6357,
-1.77735,-0.660092,0.434036,0.692418,3.07203,3.07338,2.44766,0,0,47.6492,
-1.77424,-0.656241,0.433769,0.690112,3.08157,3.07994,2.4503,0,0,47.6672,
-1.77109,-0.652278,0.433583,0.689345,3.08121,3.08321,2.45112,0,0,47.6892,
-1.76789,-0.648268,0.433215,0.689967,3.07577,3.07083,2.45014,0,0,47.7077,
-1.7653,-0.645069,0.433482,0.692654,3.06858,3.06862,2.44724,0,0,47.7228,
-1.76297,-0.642554,0.43342,0.691495,3.07356,3.07776,2.44871,0,0,47.7374,
-1.7598,-0.638889,0.432023,0.687035,3.07668,3.1063,2.4539,0,0,47.754,
-1.75759,-0.636206,0.432096,0.692876,3.07555,3.08471,2.44752,0,0,47.7661,
-1.75418,-0.632586,0.431999,0.691565,3.08669,3.10259,2.44937,0,0,47.7835,
-1.75071,-0.628712,0.431644,0.682757,3.08234,3.09156,2.45789,0,0,47.8013,
-1.74882,-0.626921,0.43166,0.668951,3.04886,3.09077,2.47126,0,0,47.8186,
-1.74487,-0.622965,0.431907,0.685944,3.06806,3.09429,2.45459,0,0,47.8332,
-1.74306,-0.621101,0.431623,0.68774,3.06646,3.09667,2.45285,0,0,47.8494,
-1.73927,-0.61726,0.431261,0.688898,3.06893,3.09553,2.45169,0,0,47.8656,
-1.73554,-0.61371,0.43135,0.688014,3.06388,3.10022,2.45267,0,0,47.8848,
-1.73258,-0.610705,0.431983,0.685145,3.08294,3.09857,2.45566,0,0,47.9103,
-1.73035,-0.608822,0.431192,0.689446,3.07047,3.09696,2.45119,0,0,47.9272,
-1.72359,-0.602205,0.431231,0.694041,3.06996,3.08479,2.44627,0,0,47.9417,
-1.72249,-0.601448,0.431211,0.688531,3.07262,3.09588,2.4521,0,0,47.9539,
-1.71852,-0.597692,0.431364,0.694657,3.06529,3.0782,2.44541,0,0,47.975,
-1.71517,-0.594803,0.431413,0.694932,3.0596,3.07455,2.44493,0,0,47.9908,
-1.71158,-0.591551,0.430658,0.686426,3.07473,3.10778,2.45454,0,0,48.0075,
-1.70817,-0.58852,0.430817,0.68806,3.07364,3.10253,2.45276,0,0,48.0198,
-1.70427,-0.584932,0.430671,0.677908,3.06659,3.07896,2.46218,0,0,48.0432,
-1.70099,-0.582133,0.430269,0.687187,3.06079,3.09006,2.45314,0,0,48.057,
-1.69695,-0.579175,0.431658,0.689046,3.06254,3.1132,2.45206,0,0,48.0715,
-1.69478,-0.577132,0.431175,0.683767,3.06338,3.10569,2.45708,0,0,48.0897,
-1.69074,-0.573743,0.430953,0.686425,3.06993,3.10081,2.45431,0,0,48.1057,
-1.68849,-0.571843,0.430705,0.686852,3.06159,3.10416,2.45394,0,0,48.119,
-1.68515,-0.569167,0.431178,0.686422,3.06281,3.1043,2.45438,0,0,48.1341,
-1.67987,-0.565164,0.431047,0.688661,3.06679,3.09681,2.45194,0,0,48.1524,
-1.67852,-0.56407,0.431136,0.688516,3.06841,3.10181,2.45224,0,0,48.1667,
-1.67129,-0.558295,0.431038,0.691227,3.04968,3.08442,2.44879,0,0,48.1902,
-1.66983,-0.557317,0.431159,0.692368,3.05534,3.08354,2.4477,0,0,48.203,
-1.66622,-0.55477,0.431917,0.695866,3.05923,3.08385,2.44427,0,0,48.223,
-1.66622,-0.55477,0.431917,0.695866,3.05923,3.08385,2.44489,0,0,48.2397,
-1.65887,-0.549064,0.431824,0.693139,3.06184,3.08654,2.44711,0,0,48.2557,
-1.65339,-0.544838,0.430892,0.691772,3.06657,3.10699,2.44914,0,0,48.2739,
-1.64857,-0.541822,0.431164,0.683359,3.03611,3.11413,2.45784,0,0,48.2899,
-1.64709,-0.540577,0.431245,0.671933,3.04042,3.09879,2.46855,0,0,48.3038,
-1.64196,-0.5369,0.43178,0.695461,3.04582,3.11456,2.44574,0,0,48.3203,
-1.63967,-0.534979,0.431409,0.688773,3.0624,3.10805,2.45215,0,0,48.3357,
-1.63743,-0.533247,0.43128,0.6875,3.06008,3.10451,2.4533,0,0,48.3526,
-1.63054,-0.528314,0.431554,0.689884,3.06236,3.0998,2.45077,0,0,48.3717,
-1.62842,-0.526943,0.431943,0.690799,3.05999,3.10084,2.44988,0,0,48.3903,
-1.62375,-0.523447,0.43209,0.692827,3.06467,3.09622,2.44774,0,0,48.4084,
-1.62042,-0.521233,0.433372,0.689974,3.07257,3.09929,2.45075,0,0,48.4287,
-1.6148,-0.517277,0.433032,0.692491,3.05771,3.09237,2.44789,0,0,48.4423,
-1.61012,-0.513932,0.433346,0.696269,3.05374,3.09287,2.4441,0,0,48.4677,
-1.60558,-0.510677,0.433623,0.695093,3.05736,3.09388,2.44534,0,0,48.4877,
-1.60166,-0.507926,0.433854,0.696242,3.06004,3.08971,2.44408,0,0,48.5069,
-1.59658,-0.504301,0.43429,0.690788,3.05515,3.08529,2.44933,0,0,48.5239,
-1.59575,-0.503484,0.433984,0.690298,3.0589,3.07799,2.44964,0,0,48.5417,
-1.59237,-0.501508,0.434523,0.695589,3.05638,3.09727,2.44495,0,0,48.558,
-1.58488,-0.4964,0.435228,0.694306,3.05137,3.09766,2.44622,0,0,48.5761,
-1.58093,-0.493758,0.435451,0.693259,3.05412,3.09843,2.44731,0,0,48.59,
-1.57819,-0.491822,0.43644,0.688045,3.06998,3.10386,2.45278,0,0,48.6054,
-1.57448,-0.48892,0.43586,0.681588,3.05398,3.09215,2.45874,0,0,48.622,
-1.57074,-0.487093,0.436392,0.698105,3.04649,3.1149,2.44311,0,0,48.6362,
-1.56655,-0.484157,0.437335,0.691801,3.05683,3.10494,2.44901,0,0,48.653,
-1.5633,-0.482022,0.437228,0.694313,3.05219,3.1036,2.44644,0,0,48.6732,
-1.56,-0.479762,0.438488,0.688178,3.06362,3.10794,2.45275,0,0,48.6911,
-1.55307,-0.475231,0.438573,0.692636,3.04511,3.10877,2.44831,0,0,48.7138,
-1.54838,-0.472236,0.439011,0.694344,3.05322,3.10697,2.44653,0,0,48.7331,
-1.54619,-0.470799,0.439272,0.694864,3.05353,3.10733,2.44603,0,0,48.7458,
-1.54378,-0.46892,0.439204,0.693837,3.05737,3.10327,2.44692,0,0,48.7593,
-1.54014,-0.46691,0.439934,0.694659,3.06413,3.09816,2.44597,0,0,48.7749,
-1.53774,-0.465422,0.441113,0.691718,3.07011,3.10776,2.44923,0,0,48.7888,
-1.5336,-0.462535,0.440481,0.696402,3.05199,3.10114,2.44426,0,0,48.8024,
-1.52951,-0.4601,0.441401,0.694227,3.05612,3.10885,2.44672,0,0,48.8241,
-1.52201,-0.455201,0.442156,0.690077,3.05041,3.10961,2.4509,0,0,48.862,
-1.51914,-0.453521,0.443067,0.692383,3.07083,3.11682,2.44884,0,0,48.8801,
-1.51665,-0.451748,0.442214,0.689177,3.05078,3.11967,2.4522,0,0,48.8966,
-1.51375,-0.450022,0.44396,0.703268,3.05591,3.10573,2.43758,0,0,48.9095,
-1.50923,-0.447142,0.444507,0.699282,3.0517,3.09274,2.44107,0,0,48.9257,
-1.50556,-0.445025,0.444552,0.69565,3.06287,3.09849,2.44498,0,0,48.9415,
-1.50355,-0.443377,0.444839,0.693926,3.06618,3.0986,2.44673,0,0,48.958,
-1.49645,-0.438828,0.444896,0.696014,3.05796,3.10848,2.44493,0,0,48.98,
-1.49303,-0.436965,0.445125,0.694983,3.06025,3.10496,2.44584,0,0,48.995,
-1.48884,-0.434104,0.445235,0.692655,3.05913,3.10566,2.44819,0,0,49.0108,
-1.4867,-0.432915,0.445279,0.693878,3.0621,3.10126,2.44683,0,0,49.0281,
-1.48242,-0.430334,0.445262,0.688577,3.04963,3.10549,2.45223,0,0,49.0429,
-1.48058,-0.428961,0.445882,0.685788,3.04413,3.11404,2.45538,0,0,49.0586,
-1.47635,-0.426581,0.446056,0.687059,3.05545,3.10974,2.45392,0,0,49.0723,
-1.47414,-0.425591,0.446496,0.682275,3.05641,3.10892,2.45867,0,0,49.0896,
-1.47112,-0.422737,0.445583,0.69946,3.06476,3.10801,2.44148,0,0,49.1065,
-1.46662,-0.420178,0.446608,0.690274,3.07271,3.11996,2.45104,0,0,49.1241,
-1.46301,-0.418019,0.445945,0.692635,3.05811,3.11708,2.44862,0,0,49.1408,
-1.46301,-0.418019,0.445945,0.692635,3.05811,3.11708,2.44862,0,0,49.1594,
-1.45657,-0.414297,0.447559,0.70071,3.05143,3.09123,2.43959,0,0,49.1763,
-1.45244,-0.411884,0.447409,0.698679,3.05238,3.09738,2.44184,0,0,49.1901,
-1.44846,-0.409054,0.447758,0.69277,3.06805,3.09712,2.44785,0,0,49.2119,
-1.44412,-0.406587,0.447311,0.694722,3.05781,3.099,2.44589,0,0,49.2307,
-1.44176,-0.405128,0.44748,0.700073,3.05874,3.11399,2.44107,0,0,49.2467,
-1.43805,-0.402757,0.447216,0.692077,3.06062,3.10814,2.44885,0,0,49.2646,
-1.43421,-0.40056,0.447599,0.691223,3.06729,3.10817,2.44973,0,0,49.2809,
-1.43278,-0.399481,0.447433,0.691094,3.06569,3.10815,2.44985,0,0,49.294,
-1.43112,-0.39846,0.448046,0.685883,3.07936,3.10908,2.45514,0,0,49.3079,
-1.42408,-0.394373,0.447504,0.691425,3.06399,3.10951,2.44956,0,0,49.3304,
-1.42077,-0.392258,0.447476,0.691054,3.06474,3.10511,2.44979,0,0,49.3495,
-1.41883,-0.390956,0.447479,0.691105,3.06494,3.10532,2.44974,0,0,49.3674,
-1.41399,-0.387926,0.447246,0.691899,3.06719,3.10332,2.4489,0,0,49.3836,
-1.41202,-0.386817,0.447636,0.689554,3.07681,3.09887,2.4512,0,0,49.3983,
-1.40841,-0.384341,0.447116,0.679075,3.06941,3.08974,2.46134,0,0,49.4138,
-1.40478,-0.382392,0.44757,0.690326,3.06282,3.10886,2.45063,0,0,49.4322,
-1.40283,-0.381144,0.447648,0.689235,3.06343,3.11117,2.4518,0,0,49.4448,
-1.4014,-0.380323,0.447449,0.690761,3.06579,3.10792,2.45017,0,0,49.4616,
-1.39748,-0.37788,0.447574,0.689223,3.06499,3.10824,2.45172,0,0,49.4812,
-1.39409,-0.375751,0.447523,0.69099,3.0688,3.10509,2.44987,0,0,49.4973,
-1.39094,-0.373832,0.448146,0.686207,3.08663,3.10447,2.45476,0,0,49.5098,
-1.38745,-0.371481,0.447431,0.69111,3.06253,3.11006,2.44989,0,0,49.5251,
-1.38294,-0.368611,0.44765,0.688177,3.0776,3.11105,2.45289,0,0,49.5491,
-1.37969,-0.366441,0.447555,0.688794,3.07348,3.10908,2.4522,0,0,49.5637,
-1.37969,-0.366441,0.447555,0.688794,3.07348,3.10908,2.4549,0,0,49.5802,
-1.37288,-0.361991,0.446772,0.690057,3.06606,3.1088,2.45091,0,0,49.6057,
-1.3663,-0.357769,0.446846,0.682348,3.05869,3.11669,2.45888,0,0,49.6225,
-1.36413,-0.356539,0.446381,0.681299,3.05192,3.12066,2.46011,0,0,49.6388,
-1.36097,-0.354118,0.446158,0.682518,3.06148,3.11674,2.4587,0,0,49.6559,
-1.35831,-0.35234,0.444671,0.699457,3.05466,3.11496,2.44173,0,0,49.6704,
-1.35523,-0.349897,0.444903,0.696764,3.07098,3.11879,2.44452,0,0,49.6866,
-1.35041,-0.346828,0.444937,0.683515,3.05483,3.12381,2.458,0,0,49.7026,
-1.34818,-0.345447,0.445262,0.676472,3.05403,3.11057,2.46452,0,0,49.7177,
-1.34462,-0.342823,0.444502,0.685165,3.05553,3.11737,2.4561,0,0,49.7361,
-1.3409,-0.339849,0.443229,0.698485,3.06232,3.11727,2.44277,0,0,49.7497,
-1.3409,-0.339849,0.443229,0.698485,3.06232,3.11727,2.44277,0,0,49.7679,
-1.3409,-0.339849,0.443229,0.698485,3.06232,3.11727,2.44277,0,0,49.7813,
-1.33413,-0.335018,0.443366,0.699308,3.07552,3.10973,2.44172,0,0,49.7961,
-1.32923,-0.331664,0.442843,0.692862,3.0669,3.1195,2.44845,0,0,49.8096,
-1.3262,-0.329762,0.444126,0.69339,3.07451,3.10304,2.44745,0,0,49.8315,
-1.32423,-0.327847,0.442905,0.692644,3.06515,3.07428,2.44731,0,0,49.8453,
-1.32037,-0.32554,0.443579,0.699368,3.06657,3.08342,2.44086,0,0,49.8635,
-1.3164,-0.322558,0.442972,0.699279,3.06142,3.08224,2.44084,0,0,49.8837,
-1.31375,-0.320568,0.442625,0.69895,3.06566,3.0819,2.44123,0,0,49.9005,
-1.31095,-0.318731,0.442947,0.695075,3.07293,3.0944,2.44553,0,0,49.9168,
-1.30682,-0.315697,0.442045,0.699018,3.05996,3.08359,2.44112,0,0,49.9327,
-1.30486,-0.314478,0.442319,0.699257,3.06606,3.09633,2.44133,0,0,49.9481,
-1.30113,-0.311741,0.44208,0.696161,3.05666,3.09433,2.44428,0,0,49.9645,
-1.29981,-0.310664,0.441908,0.699032,3.05987,3.07509,2.44086,0,0,49.9767,
-1.29592,-0.308154,0.441531,0.697899,3.05631,3.08976,2.44239,0,0,49.9936,
-1.29266,-0.305848,0.44121,0.69856,3.05878,3.08477,2.45056,0,0,50.0105,
-1.28943,-0.303346,0.441023,0.695826,3.05636,3.08319,2.44425,0,0,50.0256,
-1.28556,-0.300623,0.440845,0.693274,3.05713,3.09228,2.4471,0,0,50.0457,
-1.28359,-0.299388,0.440724,0.692408,3.05046,3.10243,2.44829,0,0,50.059,
-1.28227,-0.298322,0.440557,0.692446,3.05794,3.09463,2.44801,0,0,50.0786,
-1.27773,-0.295088,0.440401,0.690305,3.0534,3.10201,2.45038,0,0,50.0921,
-1.27194,-0.291145,0.439978,0.692495,3.05611,3.09327,2.4479,0,0,50.114,
-1.26994,-0.289803,0.440299,0.689928,3.0606,3.1031,2.45083,0,0,50.1324,
-1.26352,-0.28552,0.440049,0.68871,3.05904,3.10379,2.45206,0,0,50.1611,
-1.26352,-0.28552,0.440049,0.68871,3.05904,3.10379,2.45206,0,0,50.1767,
-1.25709,-0.281118,0.44009,0.684238,3.07045,3.10533,2.45663,0,0,50.1931,
-1.25502,-0.27905,0.439146,0.688173,3.05996,3.07756,2.45177,0,0,50.2121,
-1.25031,-0.27654,0.439543,0.690852,3.07102,3.08184,2.4494,0,0,50.2287,
-1.24649,-0.273551,0.439103,0.689343,3.07116,3.08598,2.45101,0,0,50.245,
-1.24249,-0.270807,0.439076,0.689105,3.07161,3.08775,2.4513,0,0,50.264,
-1.24058,-0.269412,0.439295,0.691978,3.06853,3.08586,2.44834,0,0,50.2787,
-1.23659,-0.266742,0.43901,0.691271,3.07953,3.07808,2.44906,0,0,50.2975,
-1.23313,-0.263974,0.438496,0.686633,3.06704,3.03234,2.45245,0,0,50.3122,
-1.23056,-0.262554,0.438714,0.692883,3.06383,3.08265,2.44728,0,0,50.3295,
-1.22737,-0.260368,0.43901,0.692199,3.06768,3.08534,2.44809,0,0,50.3446,
-1.22134,-0.256255,0.438541,0.694401,3.07115,3.07836,2.44578,0,0,50.382,
-1.21649,-0.253031,0.438679,0.699582,3.09131,3.04953,2.4407,0,0,50.3964,
-1.20965,-0.247873,0.436226,0.687844,3.0719,3.11685,2.45338,0,0,50.4196,
-1.20831,-0.247373,0.437354,0.692268,3.07867,3.10644,2.44869,0,0,50.434,
-1.20397,-0.244311,0.436956,0.6803,3.06827,3.11964,2.46101,0,0,50.4494,
-1.20135,-0.242994,0.437612,0.664245,3.03667,3.13378,2.47789,0,0,50.4644,
-1.19931,-0.241281,0.436951,0.668732,3.03902,3.11442,2.47245,0,0,50.4784,
-1.19591,-0.238937,0.437101,0.679538,3.05936,3.10353,2.46122,0,0,50.4986,
-1.1865,-0.232867,0.437367,0.689341,3.06451,3.0944,2.45117,0,0,50.5364,
-1.1865,-0.232867,0.437367,0.689341,3.06451,3.0944,2.45117,0,0,50.5511,
-1.18191,-0.229704,0.437804,0.688479,3.06685,3.10126,2.45225,0,0,50.5641,
-1.18004,-0.22827,0.437365,0.68795,3.06794,3.10144,2.45279,0,0,50.5796,
-1.17671,-0.226021,0.437516,0.688318,3.06478,3.10094,2.45239,0,0,50.5974,
-1.17244,-0.223001,0.437402,0.687909,3.07939,3.09063,2.45268,0,0,50.6184,
-1.16889,-0.22097,0.437912,0.68658,3.07209,3.1006,2.45417,0,0,50.6335,
-1.16376,-0.217374,0.437522,0.69404,3.0679,3.10284,2.44675,0,0,50.6534,
-1.16196,-0.216294,0.437568,0.688895,3.06516,3.10303,2.45188,0,0,50.6665,
-1.15904,-0.21425,0.437113,0.690938,3.06661,3.09607,2.44964,0,0,50.6875,
-1.15515,-0.211767,0.437335,0.687584,3.06578,3.10301,2.45319,0,0,50.7021,
-1.15234,-0.209777,0.437515,0.687713,3.08229,3.09344,2.45298,0,0,50.7195,
-1.14911,-0.20743,0.437481,0.685285,3.07692,3.1,2.45549,0,0,50.7367,
-1.14512,-0.204695,0.436391,0.682714,3.06159,3.07428,2.45716,0,0,50.7505,
-1.14226,-0.203421,0.437566,0.69504,3.05616,3.09699,2.44549,0,0,50.7664,
-1.14164,-0.20306,0.437981,0.690812,3.06639,3.10275,2.44996,0,0,50.7828,
-1.13764,-0.200372,0.437767,0.692208,3.06115,3.08598,2.44801,0,0,50.7968,
-1.12825,-0.194248,0.438008,0.692893,3.07843,3.07635,2.44738,0,0,50.8323,
-1.11955,-0.188602,0.438073,0.696524,3.06566,3.07667,2.44351,0,0,50.8755,
-1.11514,-0.185625,0.437232,0.691851,3.08596,3.10086,2.44904,0,0,50.8923,
-1.09749,-0.174173,0.438251,0.687411,3.04411,3.10704,2.45345,0,0,50.9981,
-1.09749,-0.174173,0.438251,0.687411,3.04411,3.10704,2.45345,0,0,51.0129,
-1.0898,-0.169126,0.438142,0.686747,3.06863,3.08971,2.45367,0,0,51.0267,
-1.08514,-0.166186,0.438484,0.687161,3.06956,3.09011,2.45328,0,0,51.0415,
-1.07812,-0.160994,0.43754,0.687058,3.05659,3.08996,2.45322,0,0,51.0734,
-1.07472,-0.159052,0.438453,0.694084,3.06122,3.10634,2.44679,0,0,51.0915,
-1.07306,-0.15778,0.438306,0.687431,3.05699,3.09998,2.4532,0,0,51.1106,
-1.06449,-0.152152,0.43905,0.69116,3.06919,3.07588,2.44891,0,0,51.1473,
-1.05706,-0.146926,0.439107,0.692017,3.05999,3.07956,2.44799,0,0,51.1796,
-1.05584,-0.146177,0.439239,0.691962,3.06569,3.07859,2.44812,0,0,51.1958,
-1.04995,-0.142008,0.438052,0.670407,3.02705,3.10796,2.4705,0,0,51.2112,
-1.04392,-0.13818,0.438616,0.674707,3.03903,3.10987,2.46627,0,0,51.2424,
-1.04039,-0.136091,0.439452,0.680188,3.05245,3.09995,2.46041,0,0,51.2625,
-1.03929,-0.134958,0.43927,0.683717,3.05151,3.10851,2.45721,0,0,51.2754,
-1.03482,-0.132192,0.440022,0.686723,3.06237,3.10075,2.45396,0,0,51.293,
-1.03482,-0.132192,0.440022,0.686723,3.06237,3.10075,2.45396,0,0,51.3068,
-1.0288,-0.128069,0.440079,0.685953,3.07372,3.09405,2.45464,0,0,51.3257,
-1.02485,-0.125311,0.439479,0.688053,3.05647,3.08222,2.45198,0,0,51.3429,
-1.02257,-0.123979,0.439742,0.691759,3.05207,3.10454,2.44902,0,0,51.3574,
-1.01862,-0.121383,0.440144,0.691643,3.05706,3.09584,2.44885,0,0,51.3736,
-1.01206,-0.117076,0.440709,0.695184,3.07485,3.07169,2.44492,0,0,51.4068,
-1.01095,-0.116344,0.440955,0.695092,3.06869,3.07898,2.44506,0,0,51.4209,
-0.999595,-0.108754,0.441413,0.69392,3.05679,3.10684,2.44696,0,0,51.4776,
-0.995035,-0.105427,0.441292,0.685662,3.05648,3.10024,2.45497,0,0,51.4938,
-0.989331,-0.101572,0.4419,0.686014,3.05955,3.10008,2.45463,0,0,51.5224,
-0.9752,-0.0915407,0.443841,0.7033,3.05695,3.08072,2.43671,0,0,51.6149,
-0.9752,-0.0915407,0.443841,0.7033,3.05695,3.08072,2.43671,0,0,51.6294,
-0.966545,-0.0858713,0.443651,0.684895,3.05871,3.09463,2.45556,0,0,51.6426,
-0.964516,-0.0843443,0.443344,0.686707,3.05862,3.08927,2.45358,0,0,51.6556,
-0.960864,-0.0818037,0.443772,0.68222,3.05224,3.10054,2.4584,0,0,51.6746,
-0.957254,-0.0795571,0.444478,0.681842,3.0544,3.10206,2.45884,0,0,51.6937,
-0.955438,-0.0779763,0.444572,0.678508,3.06922,3.09505,2.46205,0,0,51.7078,
-0.951628,-0.0756929,0.445221,0.686291,3.06083,3.08342,2.45384,0,0,51.7269,
-0.948479,-0.0731844,0.445744,0.69066,3.06169,3.07652,2.44929,0,0,51.745,
-0.945643,-0.0716389,0.445421,0.680882,3.06338,3.10311,2.45988,0,0,51.7584,
-0.939109,-0.066948,0.445791,0.680557,3.05123,3.10098,2.46007,0,0,51.7969,
-0.93484,-0.0640832,0.446245,0.67848,3.05598,3.09591,2.46199,0,0,51.8181,
-0.929812,-0.0608428,0.447486,0.678224,3.05295,3.10404,2.46252,0,0,51.8518,
