0212_uav_land.csv
x,y,z,r,p,y,ori,ms,dpth,t
-0.753965,2.1011,0.649313,-0.0588644,0.103485,-2.28458,2.28316,0,0,17.1419,
-0.761558,2.09802,0.649464,-0.0738593,0.100107,-2.28792,2.28599,0,0,17.1548,
-0.775924,2.09171,0.650135,-0.0680478,0.109695,-2.26617,2.26439,0,0,17.1683,
-0.782198,2.08912,0.649466,-0.0473981,0.123973,-2.27355,2.27266,0,0,17.1856,
-0.795907,2.08318,0.649853,-0.0610974,0.114307,-2.25939,2.25789,0,0,17.2057,
-0.810109,2.07784,0.651282,-0.0612652,0.103526,-2.25117,2.24973,0,0,17.2189,
-0.816666,2.07401,0.650942,-0.0691558,0.111055,-2.23806,2.2363,0,0,17.2358,
-0.830518,2.06832,0.65172,-0.0530568,0.116863,-2.23846,2.23735,0,0,17.2505,
-0.832843,2.06714,0.651662,-0.0486379,0.116694,-2.23717,2.23628,0,0,17.2693,
-0.852887,2.05666,0.651977,-0.0459355,0.130753,-2.22282,2.22219,0,0,17.2842,
-0.864566,2.0519,0.652694,-0.0333085,0.143087,-2.22064,2.22094,0,0,17.301,
-0.877653,2.04527,0.653081,-0.0235373,0.154185,-2.20378,2.20504,0,0,17.3234,
-0.886555,2.04066,0.653386,-0.0455291,0.145669,-2.2022,2.20184,0,0,17.3363,
-0.897295,2.03508,0.653778,-0.0367005,0.144423,-2.197,2.19719,0,0,17.3508,
-0.910768,2.02752,0.654473,-0.0365857,0.156217,-2.18748,2.18795,0,0,17.372,
-0.917355,2.02429,0.654696,-0.0296593,0.160185,-2.1871,2.18816,0,0,17.3852,
-0.927679,2.01783,0.655038,-0.0340451,0.140013,-2.18111,2.18144,0,0,17.4005,
-0.94281,2.00986,0.656571,-0.0457688,0.133716,-2.1713,2.17087,0,0,17.4196,
-0.955634,2.00089,0.656712,-0.0583287,0.146303,-2.16637,2.16539,0,0,17.4436,
-0.976154,1.98877,0.657987,-0.0207734,0.216918,-2.15145,2.15561,0,0,17.4695,
-0.983699,1.98544,0.659574,-0.0124105,0.21709,-2.14663,2.1517,0,0,17.4816,
-0.990326,1.98136,0.659941,-0.00397764,0.215044,-2.13661,2.14253,0,0,17.4955,
-1.0017,1.9745,0.661723,-0.0107805,0.20734,-2.12807,2.13293,0,0,17.5073,
