0212_led_land.csv
x,y,z,st_x,st_y,st_z,r,p,y,ori,ms,dpth,t
-0.404656,-1.48406,0.694585,-0.172191,-1.41213,0.518333,-0.032205,0.304617,0.350205,0.467908,0.0168335,1.65108,12.6519,
-0.382293,-1.47168,0.687782,-0.138451,-1.41492,0.513394,-0.0485164,0.310625,0.296549,0.436471,0.0161269,1.6529,12.672,
-0.346382,-1.49091,0.688939,-0.0955447,-1.41059,0.497466,-0.0332274,0.318302,0.342297,0.471375,0.0151873,1.65234,12.721,
-0.30457,-1.49025,0.690308,-0.0377222,-1.40645,0.486312,-0.0188001,0.321271,0.37902,0.498263,0.015106,1.65069,12.7608,
-0.294017,-1.49946,0.690619,-0.0252672,-1.40251,0.480971,-0.000779357,0.336749,0.404073,0.524626,0.0165465,1.65003,12.7816,
-0.279291,-1.50153,0.690555,-0.0184941,-1.39843,0.475324,0.0068457,0.360305,0.404322,0.539043,0.0184565,1.64867,12.8034,
-0.247657,-1.50603,0.664593,0.0244382,-1.39242,0.470626,-0.00815851,0.321181,0.484208,0.580449,0.0154104,1.64701,12.8225,
-0.231584,-1.50636,0.665932,0.0466907,-1.3869,0.465057,-0.0380782,0.335121,0.385547,0.515649,0.0170076,1.64597,12.8441,
-0.217086,-1.5092,0.660249,0.0550211,-1.38158,0.459359,-0.0486916,0.283016,0.388072,0.487199,0.0201321,1.64454,12.8669,
-0.20491,-1.5215,0.658059,0.0782941,-1.37531,0.453589,-0.0649553,0.349311,0.419063,0.556293,0.0170279,1.64276,12.8863,
-0.190948,-1.52732,0.653609,0.101999,-1.36796,0.447593,-0.0741351,0.309303,0.437996,0.548982,0.0146337,1.64036,12.9032,
-0.179696,-1.53288,0.652571,0.126518,-1.36002,0.442116,-0.0968495,0.340876,0.455044,0.587707,0.0178156,1.6383,12.9256,
-0.155785,-1.54514,0.659642,0.177197,-1.34229,0.430663,-0.0644085,0.398977,0.480574,0.63515,0.019058,1.6333,12.9676,
-0.0816593,-1.51466,0.634422,0.227889,-1.32222,0.419308,-0.117293,0.394026,0.426861,0.606796,0.015918,1.62562,13.0053,
-0.0862253,-1.53881,0.633463,0.298588,-1.29533,0.408125,-0.104607,0.373559,0.465042,0.618123,0.0155203,1.61976,13.0487,
-0.031915,-1.50512,0.623901,0.312279,-1.28493,0.402668,-0.135689,0.463981,0.353185,0.614737,0.0160792,1.61381,13.068,
-0.0265964,-1.51795,0.623606,0.352432,-1.26845,0.3976,-0.107265,0.45661,0.399603,0.629376,0.0169678,1.6072,13.0888,
0.0104771,-1.50213,0.612407,0.367196,-1.25688,0.392271,-0.122142,0.409752,0.396504,0.597717,0.0154781,1.59967,13.1068,
0.0262914,-1.51002,0.615955,0.399799,-1.23979,0.386956,-0.0950033,0.458054,0.509058,0.703719,0.0162387,1.59392,13.125,
0.0453784,-1.50335,0.612402,0.43684,-1.22093,0.381919,-0.113845,0.442298,0.443912,0.651421,0.0152643,1.58451,13.1433,
0.0468081,-1.52367,0.610585,0.453185,-1.20751,0.376834,-0.0700269,0.412997,0.580382,0.723924,0.0177965,1.57713,13.1658,
0.0830602,-1.51015,0.602867,0.479331,-1.18995,0.371738,-0.0724643,0.408301,0.568907,0.712534,0.0173311,1.56468,13.1866,
0.127583,-1.48539,0.597508,0.513625,-1.16985,0.367224,-0.0720082,0.478283,0.525464,0.722929,0.0198576,1.5546,13.2086,
0.128994,-1.49938,0.598589,0.544978,-1.15724,0.36625,-0.0766138,0.483526,0.560888,0.75405,0.0168717,1.54374,13.2306,
0.145898,-1.50065,0.593578,0.562688,-1.14167,0.36149,-0.0812027,0.44266,0.614889,0.772133,0.0154767,1.53534,13.2497,
0.218,-1.45101,0.57669,0.595563,-1.1201,0.356616,-0.102086,0.43208,0.518969,0.696222,0.0203502,1.51334,13.2742,
0.23015,-1.4544,0.577586,0.639207,-1.09332,0.352324,-0.1164,0.444335,0.551919,0.733849,0.0213745,1.49987,13.298,
0.259528,-1.44931,0.577717,0.700026,-1.04787,0.343224,-0.118124,0.484615,0.553232,0.7615,0.0157347,1.47894,13.3299,
0.337364,-1.41397,0.56142,0.748051,-1.00694,0.335193,-0.108716,0.433264,0.606162,0.767584,0.0178051,1.43926,13.3756,
0.375735,-1.40365,0.552046,0.805886,-0.958971,0.327445,-0.103457,0.479301,0.637718,0.818729,0.0177417,1.40702,13.419,
0.441017,-1.35124,0.531198,0.825941,-0.939698,0.32389,-0.129223,0.440527,0.583666,0.760506,0.0165784,1.38506,13.4387,
0.452153,-1.35937,0.537629,0.861336,-0.910373,0.320345,-0.119075,0.464639,0.608235,0.791375,0.0158551,1.36513,13.4588,
0.471377,-1.35638,0.535818,0.896926,-0.879404,0.317947,-0.114053,0.453158,0.669298,0.832148,0.0168359,1.34606,13.4778,
0.496299,-1.3462,0.535866,0.923941,-0.854521,0.3148,-0.114458,0.487544,0.663006,0.847259,0.0174711,1.32672,13.4984,
0.529166,-1.32246,0.526886,0.948661,-0.83095,0.311827,-0.130519,0.441207,0.639584,0.806261,0.0168083,1.30633,13.5185,
0.571613,-1.29741,0.519585,0.995574,-0.783827,0.306419,-0.176482,0.393702,0.624884,0.783307,0.0181115,1.27358,13.5412,
0.594347,-1.28114,0.518194,1.01751,-0.760906,0.303814,-0.189968,0.39367,0.636282,0.797858,0.0155716,1.25148,13.5604,
0.631655,-1.26691,0.514007,1.03846,-0.738596,0.301357,-0.175881,0.420636,0.731433,0.887243,0.0180814,1.22849,13.5819,
0.663251,-1.23427,0.510524,1.0585,-0.716895,0.299344,-0.194859,0.436973,0.626595,0.816567,0.016644,1.20553,13.6012,
0.677917,-1.2364,0.506954,1.06837,-0.704913,0.297326,-0.167128,0.412565,0.740573,0.887775,0.0160863,1.18168,13.6199,
0.722732,-1.20036,0.496922,1.06837,-0.704913,0.297326,-0.18141,0.379109,0.738408,0.874187,0.0159256,1.16967,13.6384,
0.77414,-1.16789,0.498291,1.1199,-0.646137,0.292422,-0.195707,0.422145,0.723312,0.888481,0.0159137,1.09787,13.6975,
0.804625,-1.15111,0.491746,1.15909,-0.59971,0.289405,-0.163651,0.379945,0.758189,0.885753,0.0163515,1.06553,13.7275,
0.825944,-1.14233,0.488655,1.1642,-0.59281,0.28829,-0.153334,0.356705,0.844837,0.949425,0.0174007,1.05082,13.75,
0.88559,-1.08575,0.477463,1.18154,-0.571162,0.287123,-0.160727,0.328382,0.814979,0.912789,0.0185013,1.00044,13.7726,
0.921394,-1.0597,0.472468,1.1956,-0.553362,0.286286,-0.150506,0.292461,0.856664,0.934305,0.0187261,0.976376,13.7948,
0.880217,-1.20697,0.510656,1.21673,-0.525215,0.284702,-0.0283217,0.434831,1.14296,1.22029,0.0380855,0.929277,13.8379,
0.99188,-1.11906,0.487477,1.23532,-0.499291,0.283963,0.0889194,0.352574,1.72961,1.74207,0.0189307,0.894009,13.8605,
1.07653,-0.897125,0.441394,1.24359,-0.486972,0.283161,-0.166173,0.134253,0.806135,0.843173,0.0341439,0.86042,13.8978,
1.17147,-0.785211,0.424769,1.26683,-0.453433,0.282661,-0.171429,0.10689,0.795109,0.827879,0.0308809,0.800383,13.9702,
1.21333,-0.749327,0.419012,1.27998,-0.432383,0.281749,-0.169006,0.0539699,0.862519,0.883911,0.0355225,0.742049,14.0099,
1.25719,-0.690312,0.41247,1.28685,-0.422029,0.282058,-0.175548,0.0100776,0.870064,0.887408,0.0392761,0.708686,14.0517,
1.29932,-0.653702,0.405764,1.31281,-0.378064,0.28225,-0.153984,0.0231692,0.979937,0.992999,0.0378752,0.678786,14.098,
1.32366,-0.616978,0.403854,1.31281,-0.378064,0.28225,-0.153517,0.0318194,0.975746,0.989667,0.0196445,0.667353,14.1192,
1.34399,-0.586248,0.400736,1.32516,-0.356485,0.282067,-0.159705,-0.0259402,0.995853,1.00577,0.016664,0.649645,14.1399,
1.35643,-0.565946,0.398948,1.32516,-0.356485,0.282067,-0.167115,-0.0471575,0.990635,1.0006,0.0150633,0.64407,14.1579,
1.37392,-0.533209,0.397058,1.33718,-0.333937,0.282082,-0.171718,-0.0495958,0.984576,0.99515,0.0189099,0.629477,14.1812,
1.3826,-0.522875,0.399407,1.34894,-0.311069,0.282313,-0.169081,-0.0317511,1.00538,1.0161,0.0167561,0.621283,14.2011,
1.3932,-0.499261,0.398113,1.34894,-0.311069,0.282313,-0.158276,-0.0391357,0.997824,1.00688,0.0162954,0.624209,14.2199,
1.40717,-0.470192,0.394032,1.35474,-0.299554,0.282555,-0.159223,-0.070058,0.999688,1.00793,0.0173302,0.60705,14.2412,
1.4165,-0.458627,0.39853,1.36597,-0.276241,0.2826,-0.149618,-0.0448819,1.0267,1.03413,0.0191424,0.60312,14.264,
1.4266,-0.448631,0.401123,1.37146,-0.264678,0.28268,-0.137272,-0.0320574,1.05329,1.05962,0.0186975,0.596718,14.2852,
1.43395,-0.423916,0.397708,1.37682,-0.252995,0.282844,-0.135299,-0.048051,1.04393,1.04962,0.0184045,0.5925,14.3067,
1.44427,-0.401579,0.394934,1.37682,-0.252995,0.282844,-0.120054,-0.0584637,1.06825,1.07227,0.0190132,0.586821,14.3281,
1.44838,-0.385268,0.394435,1.3844,-0.236393,0.282818,-0.126692,-0.0369742,1.0496,1.05476,0.0181084,0.583375,14.3498,
1.45561,-0.364562,0.395341,1.3844,-0.236393,0.282818,-0.120808,0.00910875,1.05527,1.06209,0.0164564,0.579848,14.37,
1.46301,-0.34496,0.392168,1.39522,-0.210968,0.282597,-0.116775,0.0288216,1.07663,1.08434,0.0168085,0.575585,14.3913,
1.46928,-0.331625,0.393182,1.39522,-0.210968,0.282597,-0.116109,0.0883952,1.07901,1.09294,0.0163255,0.572987,14.4108,
1.47534,-0.316365,0.39254,1.3994,-0.200827,0.282969,-0.108828,0.107162,1.09795,1.1132,0.018388,0.571512,14.4326,
1.47976,-0.29947,0.392179,1.41048,-0.173996,0.282948,-0.107436,0.122545,1.10803,1.12521,0.0178213,0.569932,14.453,
1.48426,-0.287411,0.392122,1.41048,-0.173996,0.282948,-0.106493,0.128927,1.12714,1.14492,0.015708,0.569108,14.4712,
1.48803,-0.276842,0.390462,1.4212,-0.146704,0.282896,-0.116585,0.126176,1.14568,1.16432,0.0186117,0.568563,14.4933,
1.48931,-0.25563,0.389074,1.42567,-0.13469,0.282887,-0.114,0.135652,1.13478,1.15465,0.0169904,0.568192,14.5136,
1.49305,-0.241119,0.39003,1.43001,-0.122483,0.282929,-0.103352,0.146339,1.14607,1.16589,0.0173495,0.567815,14.5336,
1.49613,-0.229115,0.39049,1.43429,-0.110372,0.282953,-0.101446,0.149682,1.1622,1.18206,0.0192595,0.567652,14.5568,
1.49663,-0.22297,0.391352,1.43821,-0.0982378,0.282839,-0.0949225,0.155353,1.19054,1.20999,0.0160739,0.56769,14.577,
1.50571,-0.18807,0.389641,1.44213,-0.0861777,0.282937,-0.092534,0.150074,1.18989,1.20817,0.0181789,0.566786,14.6157,
1.50924,-0.181263,0.390748,1.44574,-0.0739761,0.283113,-0.0799779,0.154765,1.22763,1.24447,0.0162826,0.566652,14.6357,
1.50881,-0.161708,0.389896,1.45218,-0.0531261,0.282749,-0.0813252,0.171867,1.21063,1.23051,0.0177369,0.566996,14.6561,
1.51063,-0.159983,0.390329,1.45685,-0.0376695,0.283049,-0.0732526,0.184983,1.2673,1.28738,0.0189538,0.56605,14.679,
1.51166,-0.135329,0.387934,1.46021,-0.025293,0.283183,-0.0799765,0.182271,1.22915,1.25028,0.0159299,0.565493,14.6987,
1.51507,-0.12554,0.389018,1.46353,-0.0128914,0.283469,-0.0815307,0.186124,1.26105,1.28259,0.0163498,0.565488,14.7186,
1.518,-0.0976227,0.388384,1.46981,0.0109827,0.28349,-0.0900024,0.183555,1.23641,1.25915,0.0202346,0.565632,14.7415,
1.52108,-0.0902977,0.389296,1.46981,0.0109827,0.28349,-0.0714436,0.198738,1.27597,1.29791,0.016844,0.565177,14.7623,
1.52241,-0.0706931,0.388534,1.47291,0.0230837,0.283788,-0.0727527,0.203701,1.25966,1.2829,0.016865,0.565106,14.7817,
1.52594,-0.0632335,0.389104,1.47829,0.0473986,0.283819,-0.0754411,0.202023,1.29156,1.3144,0.0168123,0.566317,14.8013,
1.52588,-0.057627,0.389628,1.48097,0.0598087,0.283703,-0.0869592,0.216227,1.28818,1.31536,0.015341,0.573371,14.8195,
1.53019,-0.0377709,0.388845,1.48097,0.0598087,0.283703,-0.0791596,0.191268,1.30779,1.32916,0.0188091,0.567351,14.8415,
1.53304,-0.0233985,0.387911,1.48542,0.0829627,0.283511,-0.0772557,0.169088,1.30754,1.32522,0.0168722,0.567412,14.862,
1.53364,-0.0208587,0.387463,1.48542,0.0829627,0.283511,-0.0780795,0.138371,1.32226,1.33571,0.0185802,0.566985,14.8853,
1.53868,-0.00145541,0.390281,1.49025,0.110169,0.283344,-0.0813366,0.18119,1.35005,1.36959,0.0155077,0.56714,14.9038,
1.53933,0.0203643,0.390498,1.49242,0.122563,0.283402,-0.0776334,0.194845,1.32808,1.34951,0.0169723,0.567614,14.9252,
1.54268,0.0257063,0.38985,1.49272,0.124411,0.283402,-0.0728836,0.176843,1.36229,1.3799,0.0148735,0.567877,14.9437,
1.54463,0.0381629,0.390041,1.49272,0.124411,0.283402,-0.0751172,0.197762,1.36203,1.38309,0.0159302,0.568071,14.9625,
1.55012,0.0561907,0.3899,1.49671,0.147453,0.283858,-0.0666312,0.205051,1.3903,1.41091,0.0181816,0.567507,14.9982,
1.552,0.0718253,0.388589,1.48835,0.0743228,0.258527,-0.0685964,0.216011,1.38881,1.41145,0.0182955,0.568199,15.0197,
1.55494,0.0930855,0.389293,1.49091,0.0867723,0.258364,-0.0702422,0.211691,1.38854,1.41073,0.0194864,0.568341,15.0428,
1.5579,0.10117,0.389282,1.49333,0.0991083,0.258435,-0.0703038,0.178847,1.40909,1.42613,0.0151775,0.567726,15.0614,
1.55791,0.122677,0.388107,1.49564,0.111581,0.25848,-0.074179,0.18565,1.38606,1.40485,0.016243,0.56679,15.0809,
1.56234,0.128728,0.389166,1.49774,0.123827,0.25823,-0.067065,0.213327,1.41991,1.44144,0.018971,0.567304,15.1037,
1.56449,0.141507,0.38771,1.49987,0.136139,0.258403,-0.0661199,0.222134,1.42794,1.45059,0.0178428,0.568218,15.1252,
1.56584,0.156819,0.387736,1.50188,0.148289,0.258206,-0.06665,0.239267,1.43155,1.45702,0.0193915,0.569335,15.1476,
1.56706,0.166569,0.387299,1.50388,0.160528,0.258374,-0.0800026,0.202157,1.43938,1.46079,0.0162394,0.570826,15.1684,
1.56785,0.178004,0.386708,1.50576,0.173024,0.258531,-0.0877184,0.165682,1.43805,1.45525,0.018677,0.571135,15.1904,
1.57159,0.187742,0.385765,1.50745,0.185085,0.258705,-0.0891782,0.129652,1.46789,1.48048,0.017555,0.571734,15.2103,
1.57498,0.203534,0.382683,1.50813,0.189406,0.25871,-0.0882952,0.0918096,1.48742,1.49586,0.0171225,0.571963,15.2303,
1.57508,0.222931,0.38232,1.51103,0.209637,0.258927,-0.09175,0.0882368,1.48221,1.49066,0.0179591,0.572324,15.2517,
1.57847,0.231047,0.383323,1.51257,0.221744,0.258677,-0.0760537,0.0638035,1.5196,1.52461,0.0177145,0.571998,15.273,
1.57891,0.246831,0.385479,1.51398,0.234106,0.258811,-0.0751768,0.100217,1.5199,1.52778,0.020221,0.571616,15.2963,
1.58149,0.25706,0.384985,1.51617,0.25919,0.259556,-0.0632049,0.0899924,1.54509,1.55102,0.018404,0.571249,15.3201,
1.58288,0.269789,0.385324,1.51721,0.271436,0.259618,-0.0590617,0.0977817,1.55371,1.5599,0.0157459,0.571628,15.3394,
1.58314,0.291676,0.385713,1.51816,0.283853,0.259639,-0.0641102,0.107776,1.5574,1.56482,0.0191121,0.572099,15.3617,
1.58297,0.306032,0.384751,1.51887,0.296329,0.259536,-0.0696014,0.105716,1.56356,1.57126,0.0174108,0.572203,15.3832,
1.58453,0.314608,0.385011,1.51952,0.309248,0.259745,-0.0677707,0.0882319,1.58302,1.58905,0.0156424,0.573975,15.4024,
1.58455,0.323698,0.38469,1.51952,0.309248,0.259745,-0.0653208,0.0866697,1.58241,1.58814,0.0154209,0.570993,15.4203,
1.58785,0.345818,0.387368,1.52015,0.334501,0.259735,-0.0596657,0.12419,1.62007,1.62827,0.0147896,0.571299,15.4604,
1.58442,0.372132,0.384296,1.52061,0.360114,0.259695,-0.0702912,0.101078,1.59991,1.60713,0.0166028,0.57216,15.4859,
1.5845,0.383278,0.384624,1.52063,0.37321,0.259693,-0.0719497,0.109633,1.60841,1.61648,0.0170732,0.571707,15.5118,
1.58474,0.405071,0.385146,1.52048,0.381722,0.259681,-0.0690338,0.102717,1.62686,1.634,0.0165627,0.571563,15.5325,
1.58593,0.422887,0.383739,1.51999,0.412244,0.259755,-0.0592232,0.0668723,1.66424,1.66804,0.0171578,0.571594,15.5706,
1.58291,0.43952,0.384472,1.51967,0.425329,0.259985,-0.0686135,0.100632,1.64217,1.64906,0.0151541,0.571744,15.5886,
1.58204,0.45949,0.38473,1.5189,0.438232,0.259655,-0.0706771,0.107519,1.65325,1.66085,0.0146463,0.571505,15.6119,
1.58185,0.469837,0.384292,1.51826,0.451104,0.259725,-0.067012,0.0953007,1.66337,1.66964,0.0170102,0.571848,15.6322,
1.58217,0.477486,0.384632,1.51747,0.463942,0.259433,-0.0658997,0.100956,1.67862,1.6852,0.0152969,0.571873,15.6499,
1.58039,0.491679,0.384885,1.51687,0.474695,0.259344,-0.0683896,0.104283,1.67746,1.68451,0.0177376,0.571605,15.6707,
1.57533,0.512695,0.38227,1.51589,0.489734,0.259015,-0.0743335,0.0872544,1.66092,1.66715,0.0172994,0.57174,15.6912,
1.57898,0.517464,0.384905,1.51481,0.502192,0.259404,-0.0645609,0.0962473,1.70406,1.7101,0.0155976,0.572006,15.7095,
1.57857,0.530232,0.383801,1.51359,0.514966,0.259492,-0.0593258,0.0735507,1.72693,1.73102,0.0149994,0.572025,15.7274,
1.573,0.562548,0.383801,1.51065,0.540884,0.259296,-0.0667918,0.091085,1.7194,1.72518,0.0207622,0.571699,15.773,
1.56992,0.579046,0.381206,1.50687,0.568586,0.259215,-0.0689463,0.0452516,1.73436,1.73736,0.0160658,0.571951,15.8196,
1.56336,0.624585,0.382361,1.50138,0.604397,0.258506,-0.0613507,0.0755186,1.75905,1.76332,0.0199823,0.571957,15.8664,
1.56109,0.642416,0.382882,1.49948,0.616822,0.258309,-0.0593506,0.0771775,1.79049,1.79467,0.0180471,0.571939,15.893,
1.55675,0.657161,0.384317,1.49737,0.629315,0.258239,-0.07194,0.097651,1.77821,1.7847,0.0149794,0.572372,15.9111,
1.55468,0.669631,0.383861,1.49447,0.641673,0.258441,-0.0688756,0.100451,1.78376,1.7902,0.0172658,0.571792,15.932,
1.55195,0.682922,0.382515,1.49201,0.654457,0.259057,-0.0728573,0.0877806,1.79238,1.79817,0.0188117,0.571487,15.9554,
1.55175,0.693438,0.383313,1.4897,0.666906,0.258544,-0.0597805,0.0702383,1.82817,1.8319,0.0160382,0.570835,15.9737,
1.54547,0.709975,0.38352,1.48737,0.679205,0.258409,-0.0769895,0.112367,1.80337,1.81135,0.0188091,0.5715,15.9965,
1.53969,0.731227,0.383853,1.48209,0.704188,0.258957,-0.0868772,0.102963,1.80366,1.8117,0.0235953,0.57194,16.0232,
1.53851,0.742913,0.384478,1.47934,0.716855,0.259354,-0.0773122,0.0993006,1.81856,1.82547,0.0161896,0.571842,16.0428,
1.53769,0.748615,0.384234,1.47661,0.729502,0.25925,-0.0774141,0.0923628,1.82703,1.8334,0.0147765,0.571231,16.0598,
1.53269,0.766276,0.384164,1.47388,0.741926,0.259438,-0.0783631,0.090226,1.83423,1.84049,0.017323,0.571199,16.0815,
1.5304,0.780287,0.385708,1.47061,0.754235,0.259781,-0.0703141,0.105152,1.85859,1.86526,0.0154936,0.57134,16.1023,
1.52928,0.781411,0.38489,1.46736,0.766585,0.259736,-0.071544,0.110161,1.85302,1.86019,0.0147617,0.57134,16.1199,
1.52468,0.800115,0.385791,1.46736,0.766585,0.259736,-0.0733796,0.109188,1.8694,1.87659,0.0147228,0.571496,16.1372,
1.5196,0.81444,0.386043,1.46576,0.772713,0.259871,-0.0721189,0.107392,1.86684,1.87379,0.0181921,0.571429,16.1582,
1.51496,0.827821,0.385156,1.46106,0.791064,0.259969,-0.0770382,0.108203,1.86468,1.87211,0.0162554,0.571182,16.1781,
1.51458,0.836883,0.385608,1.45771,0.802928,0.260177,-0.0740324,0.0978511,1.89277,1.89909,0.0178716,0.571273,16.1995,
1.5108,0.849443,0.386578,1.45431,0.814921,0.260057,-0.075202,0.111118,1.90218,1.90955,0.016968,0.571616,16.2192,
1.50334,0.868792,0.384887,1.44716,0.838655,0.260385,-0.0781891,0.098019,1.89621,1.90285,0.0188434,0.571753,16.2421,
1.50132,0.876123,0.383677,1.44342,0.85051,0.260169,-0.0752478,0.0940511,1.91462,1.9207,0.0154097,0.571485,16.2602,
1.49786,0.891244,0.386147,1.43984,0.86242,0.260192,-0.0748689,0.0900616,1.9347,1.94042,0.0174701,0.571399,16.2806,
1.49472,0.898651,0.38633,1.43592,0.874095,0.260305,-0.077827,0.100506,1.93382,1.94051,0.0164573,0.571786,16.301,
1.48883,0.917384,0.387232,1.43183,0.885855,0.260702,-0.0751953,0.113814,1.94629,1.95372,0.0162191,0.571739,16.323,
1.48406,0.930108,0.385854,1.42847,0.895802,0.26078,-0.0763205,0.0894806,1.95305,1.95879,0.0163798,0.571917,16.3418,
1.4814,0.936776,0.386679,1.42847,0.895802,0.26078,-0.0759101,0.105392,1.95417,1.96101,0.0146031,0.571769,16.3588,
1.47799,0.947768,0.38602,1.4195,0.921785,0.26093,-0.0739834,0.0936392,1.96698,1.97281,0.0174623,0.571558,16.3797,
1.47469,0.959731,0.386673,1.4195,0.921785,0.26093,-0.0712833,0.101955,1.9934,1.99952,0.0155478,0.575959,16.3999,
1.46889,0.970742,0.3865,1.41053,0.945189,0.261161,-0.0728999,0.0970567,1.98455,1.99048,0.0176907,0.571976,16.4203,
1.46311,0.98871,0.387434,1.40656,0.954809,0.261165,-0.0695525,0.103823,2.01234,2.01841,0.0178998,0.571658,16.4423,
1.45707,1.00165,0.386037,1.40096,0.96819,0.261353,-0.0679287,0.0950032,2.00883,2.01422,0.0161166,0.571539,16.4616,
1.45295,1.00947,0.386188,1.39606,0.979663,0.260572,-0.0699125,0.0921154,2.01506,2.02038,0.0150335,0.572091,16.4806,
1.4441,1.02734,0.384937,1.3912,0.991233,0.260865,-0.071828,0.0930799,2.01216,2.01768,0.0188167,0.572105,16.5037,
1.43784,1.03936,0.386233,1.38598,1.00257,0.260925,-0.0763043,0.0991955,2.01725,2.02349,0.0192676,0.572492,16.5272,
1.43468,1.04909,0.385945,1.38043,1.01422,0.260694,-0.0709354,0.0904984,2.03788,2.04312,0.0182374,0.572361,16.5489,
1.42691,1.06283,0.386466,1.3747,1.02545,0.260644,-0.0698804,0.0875835,2.0416,2.04658,0.017292,0.571684,16.5695,
1.42336,1.07276,0.38504,1.3689,1.03711,0.261391,-0.0603205,0.0605333,2.06325,2.06616,0.016253,0.571266,16.5891,
1.4176,1.08446,0.388067,1.36342,1.04828,0.261621,-0.0706451,0.105519,2.06907,2.07519,0.0160129,0.571699,16.6086,
1.40837,1.09786,0.386602,1.35789,1.05954,0.261644,-0.0794514,0.110253,2.061,2.06814,0.0161259,0.572262,16.6276,
1.40142,1.10968,0.387491,1.35181,1.07069,0.261811,-0.0791481,0.105601,2.06712,2.07388,0.0158734,0.572743,16.6472,
1.39736,1.11932,0.387902,1.34527,1.08198,0.261852,-0.0745124,0.0941742,2.09109,2.09668,0.0156558,0.57238,16.6656,
1.39123,1.13012,0.385936,1.33896,1.09292,0.26176,-0.0688226,0.0450272,2.10061,2.10312,0.0165598,0.571999,16.6844,
1.38134,1.14389,0.387785,1.33264,1.10411,0.262178,-0.0769482,0.080227,2.09405,2.09891,0.0170178,0.572029,16.7062,
1.37897,1.15028,0.388981,1.32643,1.11514,0.262561,-0.077382,0.0981663,2.11344,2.11943,0.016978,0.571818,16.7259,
1.36956,1.16565,0.388457,1.31974,1.12614,0.262556,-0.0786476,0.0911627,2.12121,2.12681,0.0175056,0.571995,16.7473,
1.3638,1.17664,0.389706,1.31865,1.12794,0.26264,-0.0810432,0.108788,2.13101,2.13795,0.015146,0.57215,16.7659,
1.35687,1.18835,0.388552,1.30678,1.14803,0.262735,-0.0818758,0.0929759,2.1444,2.15029,0.0174272,0.57221,16.7871,
1.35025,1.19866,0.388214,1.30036,1.15856,0.262605,-0.0835593,0.0880115,2.1452,2.15087,0.0181949,0.572158,16.8084,
1.34209,1.2111,0.388676,1.29392,1.16962,0.26262,-0.0785382,0.0961027,2.15203,2.15787,0.0177894,0.57237,16.8305,
1.33587,1.22138,0.388587,1.28821,1.17853,0.26305,-0.076501,0.0875805,2.16483,2.16997,0.0163403,0.572139,16.8501,
1.32609,1.23375,0.389465,1.28019,1.19094,0.262949,-0.0802776,0.0929558,2.16144,2.16717,0.0171092,0.572189,16.8699,
1.31452,1.25046,0.389156,1.27312,1.2017,0.26332,-0.0824623,0.0976318,2.17106,2.17723,0.0158327,0.572166,16.8909,
1.31057,1.25619,0.389648,1.26601,1.2121,0.263512,-0.0807711,0.102028,2.17778,2.18411,0.0148184,0.572125,16.9091,
1.30588,1.26497,0.389555,1.25884,1.22248,0.263528,-0.0819606,0.090247,2.19868,2.20427,0.0157509,0.572177,16.9285,
1.29157,1.27881,0.388506,1.25141,1.23272,0.263433,-0.0855412,0.085744,2.17448,2.18007,0.0166276,0.572347,16.9496,
1.29157,1.28451,0.389336,1.24405,1.24282,0.263408,-0.0799134,0.0805129,2.2131,2.21792,0.0167618,0.572222,16.9693,
1.28155,1.29729,0.390066,1.23647,1.25326,0.263864,-0.0826625,0.0951604,2.21903,2.22493,0.0155907,0.572116,16.9881,
1.27279,1.30798,0.389126,1.22999,1.26146,0.264174,-0.0822687,0.0785301,2.21514,2.21998,0.017307,0.571953,17.0092,
1.26544,1.31909,0.389884,1.22129,1.27355,0.264259,-0.0836118,0.0881181,2.23279,2.23827,0.016156,0.572105,17.0293,
1.26481,1.31896,0.389773,1.21388,1.28362,0.26397,-0.0898978,0.0979151,2.22663,2.2332,0.0149944,0.572105,17.0479,
1.25075,1.33924,0.390356,1.21013,1.28896,0.264335,-0.0868275,0.0940624,2.24938,2.25542,0.0153034,0.572139,17.0664,
1.24096,1.35082,0.390356,1.19876,1.30399,0.26411,-0.0872003,0.0995102,2.25049,2.25691,0.0168886,0.572305,17.0867,
1.23397,1.36105,0.389324,1.19102,1.31402,0.264273,-0.0831312,0.0850866,2.2629,2.26809,0.0181999,0.571983,17.1083,
1.22635,1.37118,0.38964,1.18332,1.32403,0.264142,-0.0816771,0.0896959,2.27329,2.27865,0.0181375,0.571953,17.1304,
1.20688,1.38882,0.38762,1.17582,1.33385,0.26379,-0.0903908,0.0893836,2.25501,2.26096,0.0170438,0.572462,17.1509,
1.20809,1.39161,0.391142,1.16792,1.34366,0.264008,-0.0823338,0.106147,2.28305,2.28947,0.0158408,0.572766,17.1706,
1.19806,1.405,0.39052,1.15975,1.35311,0.26402,-0.0774862,0.0721112,2.30642,2.31046,0.0160544,0.5719,17.1914,
1.19359,1.41076,0.391409,1.15114,1.36258,0.265273,-0.0747628,0.087798,2.31646,2.32119,0.0161915,0.573836,17.2096,
1.18637,1.4185,0.390391,1.14316,1.37211,0.265182,-0.0837017,0.0690669,2.3268,2.33096,0.0161102,0.571508,17.2291,
1.1768,1.42789,0.390607,1.1351,1.38151,0.265233,-0.0880712,0.0988344,2.32388,2.33013,0.0160165,0.571979,17.2496,
